UBIGEO,MONTH,RAIN_NORMAL,RAIN_SD,TMAX_NORMAL,TMAX_SD,TMIN_NORMAL,TMIN_SD,RAIN_N_YEARS,TMAX_N_YEARS,TMIN_N_YEARS,N_YEARS_AVAILABLE,PASS
200104,12,6.233536823427143,24.16244962239499,31.868849662708328,0.5502683436619595,20.22223440122057,0.9813264263485945,30,30,30,30,True
200105,1,14.198605209133957,60.43777559833331,32.04826757793037,0.505213759628731,20.711056855848273,0.9913355298688757,30,30,30,30,True
200105,2,47.04730361790181,86.16002641246584,32.58623802620473,0.3945861277502247,22.405732251169223,1.1149641134439467,30,30,30,30,True
200105,3,42.734470027813714,84.44572051121172,32.60320690682121,0.599392844356321,22.33139055387399,1.0204003304953861,30,30,30,30,True
200105,4,11.553589108668627,22.445227847666555,31.398787848670942,0.5657363915490352,20.229632966065797,1.2283403904451682,30,30,30,30,True
200105,5,2.084543474441029,3.5121066036829847,29.967695826441854,1.0421264238622636,18.503721735666215,1.2594518675650594,30,30,30,30,True
200105,6,0.3166837118185886,0.7213635398905117,28.91793921163694,1.2669549122279282,18.15226200727586,1.2763689072434121,30,30,30,30,True
200105,7,0.1347999546850859,0.4169828222154386,27.980323848894002,0.9764843491287958,17.533058215518643,1.1111294864224293,30,30,30,30,True
200105,8,0.7870034681418027,1.872301940355874,27.89271785529852,0.810777317165427,17.156260149987144,0.9999036046390486,30,30,30,30,True
200105,9,1.7940879653207678,2.6747969614485365,28.365440520489265,0.8047991314673718,16.91201569156362,0.9644473561623634,30,30,30,30,True
200105,10,3.0606559634065156,3.792555502595115,29.16019263745809,0.7392883604800801,17.23456010252394,0.761351702527862,30,30,30,30,True
200105,11,1.906636352375639,2.6757948174520876,29.721356092696496,0.5960519588027984,17.77810767355859,0.9302443678211166,30,30,30,30,True
200105,12,4.291122660730958,12.94607683262318,31.338597904187843,0.5662499142286378,19.64613361979152,1.0410051765082198,30,30,30,30,True
200107,1,16.516199010439742,78.50667333743576,32.81016367577254,0.4877764563074562,22.317022800485187,0.9717491433957439,30,30,30,30,True
200107,2,42.202073976901936,91.80032701865925,33.577830862894366,0.3942885080991103,24.052974446966637,0.9252158688776209,30,30,30,30,True
200107,3,31.690929623078976,76.52014614211707,33.319192189061255,0.6088661134966429,23.545190149402398,0.9300974494940559,30,30,30,30,True
200107,4,9.84821067452432,19.94326404528624,31.978159499687525,0.5106489136485522,21.316401159111596,1.1071603361658389,30,30,30,30,True
200107,5,1.3167372468220553,2.381666336954985,30.471754431673006,0.9899009487503417,19.76421031408602,1.2310887955083247,30,30,30,30,True
200107,6,0.14706923797602256,0.3464620191505973,28.95613690073244,1.2268712573219738,18.999368630734526,1.259796958338355,30,30,30,30,True
200107,7,0.16964385234203214,0.6124769588078053,28.09401098423204,0.9348288235280887,18.405884758743333,1.069783134817675,30,30,30,30,True
200107,8,0.6060609713019709,1.3619554645633092,28.291047336693666,0.7812512163438737,18.329883135956546,0.972346279217077,30,30,30,30,True
200107,9,1.0796687467549766,1.7727830355063492,28.60639596442957,0.805683073744879,17.987833360404988,0.9864940582355869,30,30,30,30,True
200107,10,1.8994816628359672,2.694872478606679,29.844780858056332,0.7620604748056109,18.799576265044383,0.7926837109785022,30,30,30,30,True
200107,11,1.0064560505968574,2.052355277588505,30.28243848304754,0.637882517799512,19.24860561026868,0.9388578495823539,30,30,30,30,True
200107,12,4.317269993108343,16.72259493277724,32.27357684324862,0.5905440765410176,21.484334025502985,1.0305846791528026,30,30,30,30,True
200108,1,14.453021475604556,68.45376854545664,32.93491620747024,0.48500337089049356,22.89279112237546,0.9921734493390838,30,30,30,30,True
200108,2,31.685752428139274,75.54701939607938,33.73926422841123,0.38553404381243866,24.57841509969985,0.8968338870845358,30,30,30,30,True
200108,3,30.708979343187032,77.53037840915691,33.4707650875555,0.6371221171146813,24.05060174606377,0.9119663122791375,30,30,30,30,True
200108,4,9.765828026369876,20.303715919306974,32.05084851791234,0.5248068846107783,21.800954824550168,1.0498448901850932,30,30,30,30,True
200108,5,1.1854744975201426,2.1346774581311343,30.435838857597332,1.0063671457164525,20.254221982582802,1.2455241670647585,30,30,30,30,True
200108,6,0.18651962358460086,0.46125343941562363,28.795396950351908,1.2093721145113074,19.41377655014422,1.25472735241247,30,30,30,30,True
200108,7,0.14978784802330275,0.4701933292279834,27.92388737254806,0.9273889843176027,18.8271591732328,1.0775266084406128,30,30,30,30,True
200108,8,0.6975733617046679,1.822008993395381,28.063246769726458,0.7859405681668221,18.675894453429056,0.983757167641017,30,30,30,30,True
200108,9,0.9237389144557467,1.4814250566354066,28.430735824221465,0.8022866003770346,18.321997898520895,0.9914374970279006,30,30,30,30,True
200108,10,1.8979720017528299,2.6508568869415434,29.734145494444306,0.752966334004918,19.187128832914492,0.8071127130319696,30,30,30,30,True
200108,11,0.8319071402779701,1.789205810903662,30.23199424328963,0.6418208902399739,19.676581326877564,0.9465860819314701,30,30,30,30,True
200108,12,3.639869131524375,13.601829288832677,32.322118323880964,0.5931479345860322,21.981086005323,1.0543823561854986,30,30,30,30,True
200109,1,15.814423569155785,75.8214008581825,32.17529123824626,0.5131168184285027,23.182626584415416,0.9515830040112438,30,30,30,30,True
200109,2,34.878521294575386,78.95080034836147,33.17156125365814,0.40525468498144895,24.82185731516707,0.7138039750070159,30,30,30,30,True
200109,3,31.087696367876283,79.25497179820596,32.928626259114395,0.6603887441965602,24.3175810584785,0.8097655128995954,30,30,30,30,True
200109,4,8.519782296127,18.157866901925452,31.50468690103363,0.5303044563172976,22.173899043848664,0.9139496476720044,30,30,30,30,True
200109,5,1.2696880962223875,2.1011375926624254,29.68554323432824,0.9758256657943878,20.519819969330044,1.1752746341935243,30,30,30,30,True
200109,6,0.16134811103116123,0.31313384395787225,27.88585672615846,1.2019064835183284,19.570624106573245,1.1744560810515978,30,30,30,30,True
200109,7,0.3697078424169847,0.5597887535563565,26.954892284257408,0.930739969346444,19.034320530616263,0.9954684775790733,30,30,30,30,True
200109,8,0.7559831563879357,1.095537522107396,27.068879270355556,0.7697327796678214,19.02920800171608,0.9067320761036513,30,30,30,30,True
200109,9,0.6220502742852916,1.06865484823839,27.020618124976302,0.8111456666590067,18.34256277767275,0.9347766566862302,30,30,30,30,True
200109,10,1.4320403938135102,2.1000532715250952,28.44865637395639,0.7770357953974507,19.331270870377942,0.7786171515626195,30,30,30,30,True
200109,11,0.7731137528113289,1.4282609127256494,28.984295193935914,0.6711976649464949,19.77909863090339,0.8606959538432493,30,30,30,30,True
200109,12,3.749869832587596,14.497415940913433,31.404888788456013,0.6211623696425754,22.299177806685545,0.9824590364088586,30,30,30,30,True
200110,1,14.99180395978118,70.54022527668322,31.16463382844665,0.5209431312702715,24.027278908719072,0.929763418707147,30,30,30,30,True
200110,2,27.578337960752616,65.64766280449908,32.27932454674218,0.381204300251433,25.562294402951675,0.6591154618821934,30,30,30,30,True
200110,3,30.692552270904166,81.97848830394463,32.1352463829955,0.5894437204268798,25.187085570588582,0.857583760240319,30,30,30,30,True
200110,4,7.610439076240977,16.360114291639096,30.70287834032706,0.4876515010618967,23.208180563165357,0.8398310054190568,30,30,30,30,True
200110,5,1.37477145340844,1.7602679232899745,28.616416166226962,0.9779124167567864,21.33434971505166,1.1429563758734118,30,30,30,30,True
200110,6,0.18233231548890422,0.34420896916163884,26.671131003182175,1.16214892910061,20.087066969143027,1.124174032834831,30,30,30,30,True
200110,7,0.8227085678044397,0.47028178795796755,25.695516305098593,0.9271316465639645,19.430550889256217,0.9588009068425615,30,30,30,30,True
200110,8,0.963676530909828,0.9094369592668732,25.6637235315966,0.7548688599555863,19.329183644290804,0.8637257819354925,30,30,30,30,True
200110,9,0.5572776082197287,1.0825355110827684,25.407345907573966,0.7959500587801842,18.577241489950445,0.8803815118067886,30,30,30,30,True
200110,10,1.2147310023845408,1.8059755604714103,26.909732527965183,0.7691470403224455,19.77915650580973,0.7565057774396754,30,30,30,30,True
200110,11,0.6059074883784993,1.1467823461913804,27.504810089724742,0.6713463899221148,20.296775847109824,0.7921410315590025,30,30,30,30,True
200110,12,2.94878262249632,10.708732439701032,30.164291053219554,0.6276007990611188,22.981844128103035,0.9055856128873013,30,30,30,30,True
200111,1,32.97928008991747,77.74001454910919,30.13373909033177,0.5027639906667065,20.461469505792188,0.7767418813805065,30,30,30,30,True
200111,2,83.14222203041929,93.74072256475132,30.242477544622997,0.38581467549589,22.05673323118411,0.7675942829904371,30,30,30,30,True
200111,3,136.7163417053986,130.0232804137149,30.309902718599673,0.4519725980121696,22.26663487287764,0.7716077148159638,30,30,30,30,True
200111,4,49.72698730840818,60.574647878135366,29.885204816561277,0.4269344994017922,21.25705550305319,1.012731208988804,30,30,30,30,True
200111,5,10.305941566530366,13.119542611917332,29.096659042265,0.8901675279208396,19.515536351334635,0.7758843067001492,30,30,30,30,True
200111,6,0.8785645543653687,2.001671141995955,29.013817120873124,1.165459843371687,19.079188998787966,0.816206606765786,30,30,30,30,True
200111,7,0.24141208264145728,0.5745692304349533,28.235981539603536,0.9206011625667565,18.1549691683332,0.7292819661463509,30,30,30,30,True
200111,8,1.174935820240163,1.5472688793400442,28.68356186266408,0.7121222372937001,18.37393420182311,0.6713649322888193,30,30,30,30,True
200111,9,2.537652796126129,3.268249765301251,28.892818408648477,0.6961413917624083,18.493744116340654,0.650623919376344,30,30,30,30,True
200111,10,5.029504092756143,6.862097645851107,29.178712723823136,0.6983334787714871,18.630046967476463,0.5421578110338593,30,30,30,30,True
200111,11,3.574065635004279,3.9087141587555516,29.299633642720384,0.4672584433216995,18.701967189680772,0.8603513143889681,30,30,30,30,True
200111,12,10.634035257885795,34.43582786062827,30.201914415907016,0.4715256943924685,19.982883203846207,0.8106136062003294,30,30,30,30,True
200114,1,35.76586048553988,100.0387728179161,31.44292347405053,0.5043288978319308,20.77858981284335,0.9469644721004877,30,30,30,30,True
200114,2,94.91609836610502,131.9920058410611,31.751805773282342,0.4015723066882324,22.673043623062387,1.0396239312518922,30,30,30,30,True
200114,3,170.2884357097765,220.4699831972786,31.805595572328627,0.4977893189572923,22.79202950991855,1.024111130181286,30,30,30,30,True
200114,4,40.690204781568355,53.97950843657963,31.10766323287828,0.4494048036958575,21.2256093566997,1.365511011597348,30,30,30,30,True
200114,5,6.33551439995593,8.212152828038978,30.034011690860854,0.9404251645570619,19.307623562388454,0.971466887960107,30,30,30,30,True
200114,6,0.49044426564304466,1.1883612451067493,29.422400532265964,1.2242790518399935,18.7828257821162,0.9997500140738056,30,30,30,30,True
200114,7,0.34878178773532637,1.1196790557375802,28.48641425303221,0.9375571459416444,17.982559089011495,0.8526874183840406,30,30,30,30,True
200114,8,0.9893923761719595,1.2521564971311892,28.777927780032858,0.7385750321882019,18.129229386141244,0.7760706831752315,30,30,30,30,True
200114,9,2.0951050558673328,3.003331298206243,29.045756698837604,0.7467626921579129,18.107914224980497,0.7680981170259492,30,30,30,30,True
200114,10,3.829754167505696,5.377757369086764,29.58482296849617,0.7316837454594513,18.293510207095398,0.6128073075366184,30,30,30,30,True
200114,11,2.6764768698690227,3.1792692820600625,29.88367100889372,0.5183795536780258,18.52735511870269,0.9427313284790437,30,30,30,30,True
200114,12,8.481823643677924,28.224619951313546,31.17803384334858,0.4898243008860265,20.088324355054304,0.9257402302418697,30,30,30,30,True
200201,1,148.97312548655955,76.69178618716204,23.934661345858768,0.5378493013867445,15.986260306784372,0.5209565457628261,30,30,30,30,True
200201,2,242.31220874137605,133.92596101824626,23.54334270775287,0.4333112717145702,15.868717178399288,0.40990447418615605,30,30,30,30,True
200201,3,292.6901820742651,122.84896320235215,23.5139370197681,0.43560214983638784,15.563988168036474,0.4955244525113211,30,30,30,30,True
200201,4,169.85678873332418,81.46591519795636,23.64235705943237,0.44143974768268907,15.30925668677523,0.38462494854806967,30,30,30,30,True
200201,5,78.06731861187467,43.360340968763325,23.661164735357772,0.6649017908303757,15.074855901111016,0.5300946953815912,30,30,30,30,True
200201,6,18.207668419552366,10.406109056216586,23.98999583962021,0.8644783108388635,15.147184426144358,0.5840219491020715,30,30,30,30,True
200201,7,7.289520887927378,4.408302843592805,23.419953340719296,0.7904874228512974,13.998785028203109,0.49319627813530814,30,30,30,30,True
200201,8,8.349678441458218,7.8454220264576255,23.71411921447992,0.6530883686176776,13.535806921968355,0.4458757637170227,30,30,30,30,True
200201,9,16.855057416858152,14.322551568412463,24.25057684605609,0.5532640242461666,14.267611230172452,0.35032749757128956,30,30,30,30,True
200201,10,43.19798393843724,24.673086761380553,24.54539333324355,0.5416325432766416,15.526993524382032,0.48884272556770536,30,30,30,30,True
200201,11,50.34279230140181,33.939799659488884,24.722149681302167,0.47695378935431826,15.97614910966681,0.7838934242741291,30,30,30,30,True
200201,12,77.7768369227077,51.25064641923338,24.527113955925262,0.4924379031018766,16.431160435369875,0.6576730654424403,30,30,30,30,True
200202,1,86.3040900163482,72.55259003709622,25.38398549568014,0.4976524846516733,17.02024029174524,0.668783910232505,30,30,30,30,True
200202,2,203.4186632186563,146.1795316984385,25.113231089972476,0.39903668557936245,17.478181207162077,0.554347464132398,30,30,30,30,True
200202,3,295.9625191785479,185.50566974355635,25.12890424918499,0.4501596477279886,17.42530519694197,0.6106782549810156,30,30,30,30,True
200202,4,103.05599342782664,77.73844311177784,25.01495116517184,0.44351852530152724,17.00862116066632,0.6180236666243295,30,30,30,30,True
200202,5,25.72988976950068,20.75386596848219,25.03912476992126,0.8168519593982577,16.59009303315606,0.6446576142193642,30,30,30,30,True
200202,6,1.9065295655512446,2.9180855564762407,25.877306260819942,1.0567860137772969,17.157968885779066,0.7056547422709705,30,30,30,30,True
200202,7,0.8055723157164546,1.6371147148580056,25.193506523162856,0.8513558781594078,16.0344324667618,0.6233461332791692,30,30,30,30,True
200202,8,3.8995249518142967,3.5271014822412945,25.632856584241086,0.6551837639317734,15.950044967213142,0.5790268178550286,30,30,30,30,True
200202,9,5.456692425137291,6.612607385432699,26.125093325697538,0.66532153151766,16.72846866025834,0.5139603514505929,30,30,30,30,True
200202,10,11.52861978235564,10.658322682395431,26.067824416654148,0.6539405366348219,17.04440468402928,0.49706951077562256,30,30,30,30,True
200202,11,11.020161277973008,10.727866743297088,25.899984744604225,0.4444420312825157,16.895889694407273,0.833173151306999,30,30,30,30,True
200202,12,24.73462165269809,29.28943868375169,25.801865410778625,0.43671565181045424,17.20446688885215,0.7796476530076043,30,30,30,30,True
200203,1,120.58393380218666,63.50664921279706,26.73246343059857,0.5388819157145847,18.646107931485208,0.562873184903961,30,30,30,30,True
200203,2,205.2382151044785,127.97562792187367,26.467348443547436,0.4374213477020297,19.016091593975894,0.45198197711551197,30,30,30,30,True
200203,3,314.8262606126001,146.925869984245,26.507415719431474,0.41890407317651485,18.890054523437758,0.5286778221636587,30,30,30,30,True
200203,4,175.10362920351943,110.45129465531593,26.505439067011533,0.4663196443687136,18.583122623707364,0.44930490246698884,30,30,30,30,True
200203,5,58.492029110187374,43.86772475569121,26.308102088790452,0.7087394324058496,17.85157555131276,0.5269730604862984,30,30,30,30,True
200203,6,6.648362579811902,6.061291387973993,26.701415513801653,0.9573997090464531,17.636151467378788,0.5495723368847997,30,30,30,30,True
200203,7,1.4130936750989398,2.3750384807914737,26.132440985280105,0.8740972840191332,16.266548867195308,0.48759969699367683,30,30,30,30,True
200203,8,2.759417089215394,3.866926192793062,26.633881918751527,0.7154734885026086,16.167244972551526,0.5130344516024417,30,30,30,30,True
200203,9,8.343510089808317,8.397490527966506,27.071075788905343,0.5747209208544447,17.183340365523165,0.41446550436424595,30,30,30,30,True
200203,10,16.618860466644254,12.959947273261385,27.101155379303112,0.5898477630481356,17.86725594432934,0.4927042573272432,30,30,30,30,True
200203,11,17.96472022692309,14.70522052832439,27.126459978893656,0.4705789371390877,17.99003696711911,0.8818816182082542,30,30,30,30,True
200203,12,39.89709109300602,53.614806002104864,27.173070007430187,0.4612033674311659,18.669360773687668,0.7098245747869305,30,30,30,30,True
200204,1,76.89732243223028,50.23410071040024,24.51405124089305,0.5110921945933778,16.574874430988533,0.5979324908841304,30,30,30,30,True
200204,2,161.0879919302455,108.42441358416208,24.11908445119709,0.4170011522703931,16.685778404165493,0.46429859178378907,30,30,30,30,True
200204,3,224.42582191779124,113.44502399838218,24.114700095812783,0.44427219717519656,16.50352413646274,0.5621934219708369,30,30,30,30,True
200204,4,103.23790789619628,63.46095123296611,24.10898873798922,0.44913053200150466,16.258959851444253,0.45716966091961786,30,30,30,30,True
200204,5,37.75745506627985,30.00754919690355,24.272129743248158,0.7419212733012748,16.01129000609225,0.5685653319628623,30,30,30,30,True
200204,6,3.4809794337870006,4.684612974874385,25.140724948031934,0.9720319940077209,16.437996220690376,0.6175135359678275,30,30,30,30,True
200204,7,1.5151667531279738,2.2540172553481077,24.521734526132427,0.8434487298148104,15.140675046720169,0.5494772166937678,30,30,30,30,True
200204,8,5.573866903994228,5.029589077468042,25.00221628663947,0.6346531192827716,14.924143675741243,0.49603821154268946,30,30,30,30,True
200204,9,8.015196228638148,8.759084533182639,25.520582606764954,0.6151928830431774,15.874506418508544,0.40238289674304584,30,30,30,30,True
200204,10,18.870935753852923,14.504302351471502,25.51837838665045,0.6061808450374445,16.65152982048534,0.47390827413803355,30,30,30,30,True
200204,11,19.14331385534539,16.325977436468936,25.40156691970089,0.45382315842016563,16.70632138349135,0.8107808111142084,30,30,30,30,True
200204,12,30.529141806556122,32.2655323540921,25.087952614637512,0.47658178354256703,16.92594802564703,0.732401545377052,30,30,30,30,True
200205,1,97.45524791311166,62.395358670689966,25.91008363504453,0.5219044226187114,17.90643198119519,0.5732235531023231,30,30,30,30,True
200205,2,162.41057741932386,106.21100213388048,25.58950528375622,0.42218322336976133,18.16989625528687,0.45265101377531436,30,30,30,30,True
200205,3,238.62342104492197,118.34826229178186,25.61582280923955,0.43084483368734783,18.026784195243017,0.5426858513130024,30,30,30,30,True
200205,4,124.21712817295617,76.77185679624446,25.60064749623091,0.45343387446757044,17.74010066451508,0.4504040388658831,30,30,30,30,True
200205,5,47.766697166572285,37.2798270851588,25.540214265408974,0.7227584493340009,17.193737258559167,0.5394353246840172,30,30,30,30,True
200205,6,5.1529737009131935,5.91372885629611,26.117070258891143,0.9608080005859722,17.23979795001447,0.5764247539236239,30,30,30,30,True
200205,7,1.2770384268558022,2.1769937212927326,25.53169603180701,0.8615913808228608,15.917687723034634,0.5185877792205305,30,30,30,30,True
200205,8,3.5289228138288595,4.143532480690201,26.02145133014491,0.6761125556853442,15.759670477622642,0.5046204539017654,30,30,30,30,True
200205,9,8.133012880292021,8.413302746994516,26.48263826327964,0.597634828368472,16.721441580201844,0.40868267222236615,30,30,30,30,True
200205,10,17.698698739669414,14.160506806356311,26.497287314420515,0.594977730874385,17.44536054568257,0.4799025008543887,30,30,30,30,True
200205,11,18.03609942505475,15.390252753940734,26.476756764103396,0.46410597618972005,17.55756909435079,0.8431411386912986,30,30,30,30,True
200205,12,35.24775088342115,43.649398967794966,26.393936942391413,0.46936516611138096,18.06273696857166,0.7145239463109125,30,30,30,30,True
200206,1,102.6804513538465,50.71769484554281,23.474158147272423,0.502849476589867,15.521692876134159,0.5589146454163919,30,30,30,30,True
200206,2,163.69281817569882,98.28605456794338,23.04962356164731,0.41325836536433136,15.351162982024084,0.4291743980714209,30,30,30,30,True
200206,3,207.31485497355453,112.35356521128766,23.047712119702457,0.448222984341272,15.106255519080971,0.5248555907649691,30,30,30,30,True
200206,4,121.60984015111711,53.05883329923395,23.13218623871487,0.4407835934192218,14.887339647310707,0.4086054390563122,30,30,30,30,True
200206,5,53.88798887589064,30.441549771514886,23.250281856005753,0.6877379688886525,14.759189685207684,0.5617120483146313,30,30,30,30,True
200206,6,10.41433998262093,7.29084465291603,23.732281188973054,0.9042530919847165,14.848701499926229,0.6119586262098111,30,30,30,30,True
200206,7,6.201974124093373,2.9590960596256424,23.1374155961823,0.8110030225811689,13.584324788196065,0.5220036488023148,30,30,30,30,True
200206,8,9.583256208986594,9.084065332764267,23.372392216230597,0.623859279384765,13.124585869139729,0.4539513190257086,30,30,30,30,True
200206,9,15.33462597146451,13.461049205568848,23.94081869112974,0.5679002916565109,14.023707334423154,0.32922801130730495,30,30,30,30,True
200206,10,40.302273214176275,24.178192064683902,24.199562287612668,0.5492093403702296,15.329683642937637,0.4652272067145601,30,30,30,30,True
200206,11,43.660343335994376,29.756533024377735,24.307244850862073,0.4454300836066872,15.731199734603008,0.731801416018172,30,30,30,30,True
200206,12,55.56634796332548,33.945509284815955,24.079479171199136,0.48172871608808643,16.071236608034567,0.6907580798430173,30,30,30,30,True
200207,1,55.174555654703646,59.47103404078776,27.96335251098842,0.5137894051485173,19.698291932341483,0.6001884813654854,30,30,30,30,True
200207,2,116.52537609265174,96.59857645993488,27.804419723502313,0.40410669087942885,20.47476531466206,0.4995706615766143,30,30,30,30,True
200207,3,170.86184219298076,106.175594195708,27.859283962937752,0.4163643795551183,20.521356178760204,0.5572152628628909,30,30,30,30,True
200207,4,78.56704628624612,67.79778262940206,27.705318016646117,0.4370060665168181,20.113838482865965,0.5756940248568932,30,30,30,30,True
200207,5,20.79063689720244,21.397030567628455,27.394860834725474,0.7967079270030978,19.114978306219047,0.5720306043986512,30,30,30,30,True
200207,6,2.355381855411323,3.405585231407334,27.865174829359635,1.0418464639986227,19.00406897164665,0.621383481951807,30,30,30,30,True
200207,7,0.6443288765218684,1.187206570633795,27.260690454053208,0.8810087724024542,17.82222266321094,0.5721500738025785,30,30,30,30,True
200207,8,2.2151893340312814,2.8440882353263595,27.811932810738302,0.6923015765740403,17.931019996069992,0.5663186449154821,30,30,30,30,True
200207,9,4.694635274390892,5.331788965712263,28.158321850109076,0.6351036683320755,18.67413077115072,0.49589503109562455,30,30,30,30,True
200207,10,8.70208656486945,9.808900708374548,28.09199046034667,0.6341649035075525,18.91899793054528,0.48204265711987027,30,30,30,30,True
200207,11,7.925091570240126,7.373618184227807,28.036291598765445,0.44088085354162065,18.848661309254055,0.8446030634195635,30,30,30,30,True
200207,12,15.735840994931316,32.126542034074625,28.314243520236438,0.4389860311097475,19.622654710339216,0.7252762740107782,30,30,30,30,True
200208,1,61.58432101397659,60.357627238494985,25.606373961405648,0.5156021182022158,17.481290674688662,0.6215384125430153,30,30,30,30,True
200208,2,135.18172022722342,109.10398403194861,25.325796002383466,0.407251206100639,17.987477979219598,0.5092131790355953,30,30,30,30,True
200208,3,200.48642701102855,119.74431959300456,25.312406255771524,0.43260113168802644,17.927609683833584,0.5703845045703466,30,30,30,30,True
200208,4,76.06304516324056,64.89152876458431,25.216646066725264,0.45378843992043005,17.607761459481488,0.5597024178666525,30,30,30,30,True
200208,5,20.961154654385563,19.65567242658135,25.261417643420327,0.8166827755868663,17.100625974361826,0.5945101301573557,30,30,30,30,True
200208,6,2.0279831508402606,3.278164737546725,26.21745309127247,1.0415092575742837,17.615310973796056,0.6538268866272647,30,30,30,30,True
200208,7,0.701568756522722,1.5280245376577024,25.582873638419347,0.8551810779774733,16.451185887648926,0.5964833677513407,30,30,30,30,True
200208,8,3.856336124721474,3.9016421736570783,26.16443905388803,0.6561343752572905,16.520023864188886,0.5607295531331231,30,30,30,30,True
200208,9,5.2821673134570535,6.471046746015218,26.584228275811345,0.6586468656360291,17.300071484774254,0.49907413609598844,30,30,30,30,True
200208,10,10.33753955864267,10.28372328044288,26.474009090327236,0.6392404679566732,17.60410364015018,0.48512955765166066,30,30,30,30,True
200208,11,9.406737081913926,9.253937315756792,26.261070504459028,0.440622607807399,17.419852693819198,0.8291204330645336,30,30,30,30,True
200208,12,17.673866930031796,28.55119187318612,26.11729711793492,0.4491474527032157,17.706665350941982,0.7382674358243885,30,30,30,30,True
200209,1,178.96382946018178,94.70837350586613,25.369286752705438,0.5369743010623952,17.324648097733032,0.5628714549142144,30,30,30,30,True
200209,2,256.8008208170478,153.0413857794909,25.021969179302133,0.43236326755788773,17.468524313090793,0.4462212574638714,30,30,30,30,True
200209,3,350.4634416924425,154.75707132998411,25.02741335100615,0.43496420318725026,17.244194829567512,0.531448467417947,30,30,30,30,True
200209,4,208.43746913013908,118.44794704071558,25.069032500579016,0.4500963343513812,16.956759158582962,0.4275708670735117,30,30,30,30,True
200209,5,87.19989683853368,56.9537831694026,25.016808226781603,0.6850194782278864,16.46201371445746,0.5213696696524073,30,30,30,30,True
200209,6,10.08665739289827,6.906850885479261,25.537012423007965,0.9290304244866772,16.442380991829666,0.5562229251179647,30,30,30,30,True
200209,7,1.8123276188619981,2.8460262449354468,24.974264981336557,0.8666092052865842,15.063838894952132,0.49395663879658785,30,30,30,30,True
200209,8,3.8237780909139656,4.664206172813986,25.43160906451531,0.6925519574024227,14.822844132345011,0.4923235639778803,30,30,30,30,True
200209,9,11.36703531371601,10.681647248967478,25.916236665502822,0.5753585109133563,15.856991962991303,0.3995871895947931,30,30,30,30,True
200209,10,26.508910792845032,18.445788534451445,26.006697567272447,0.5804399148290302,16.77735948804521,0.49865774279205344,30,30,30,30,True
200209,11,29.72593520834471,24.251923028114867,26.037672531075508,0.48208010366914383,16.9905564482597,0.868212984025428,30,30,30,30,True
200209,12,68.035368556745,69.40066401488113,25.8987628489567,0.48473560479131633,17.505052965702287,0.7118922096865637,30,30,30,30,True
200210,1,56.73062745080933,68.84323688570036,29.446845798182494,0.49908302297151197,20.93996784323705,0.5980923469197404,30,30,30,30,True
200210,2,158.01194250153142,128.21955997653887,29.42561630361866,0.4040549868887637,22.024582263290927,0.49835149391419,30,30,30,30,True
200210,3,261.5261968080201,167.5580692472532,29.411829218828977,0.40338271488174665,22.03855846232532,0.5557974396498312,30,30,30,30,True
200210,4,109.14807015983335,93.73289353528341,29.217147421119037,0.42578980976606945,21.55192715826574,0.596711294100635,30,30,30,30,True
200210,5,21.94530289391792,22.8850507417061,28.775949258581452,0.7783182410800749,20.30251679766828,0.5812565539198727,30,30,30,30,True
200210,6,1.8981813043909945,2.654717136627429,28.991828948706516,1.0491621550988202,19.822928642283234,0.6073868795011153,30,30,30,30,True
200210,7,0.569397281456814,0.97848332789528,28.399502048390172,0.9100799274232023,18.611846092539995,0.5541242064894384,30,30,30,30,True
200210,8,1.3616771434142534,2.0971210193044096,29.020244280611376,0.7323734782743117,18.844336923793925,0.5830458237912682,30,30,30,30,True
200210,9,3.801301621199314,4.228001979657951,29.251051665653133,0.6174526594304949,19.40933471832479,0.514678697407461,30,30,30,30,True
200210,10,7.140916247765574,8.568888682676317,29.27468881155894,0.6320901872240757,19.53842747892694,0.487087965212865,30,30,30,30,True
200210,11,6.118190398172628,7.526703383307544,29.24112567910195,0.43649382120686836,19.415164481564524,0.8685864170536403,30,30,30,30,True
200210,12,14.957467730460387,36.94938780950072,29.780831900772956,0.4284284623536161,20.576451578724306,0.7421116109250321,30,30,30,30,True
200301,1,71.67510132911785,32.79566839170944,22.23486733231682,0.5127893902487595,13.994345474254802,0.580642765145234,30,30,30,30,True
200301,2,101.31370756411383,59.41374168086737,21.733021059151394,0.4220796990831777,13.760141307410569,0.46431398047359906,30,30,30,30,True
200301,3,147.34763129296408,92.43294826428142,21.679101476955108,0.45414670396847073,13.569641155039692,0.5505645160506865,30,30,30,30,True
200301,4,67.75451076010366,33.2319638600346,21.85860931150699,0.49080530688760793,13.424167323141234,0.4344473143298408,30,30,30,30,True
200301,5,39.11459188944818,25.678547814355692,22.176245528493666,0.7242572570269472,13.521859505051331,0.5861805933625529,30,30,30,30,True
200301,6,11.814626857741926,9.677830740210728,22.69344689925216,0.9484201395136019,13.598982859436306,0.6578702548203634,30,30,30,30,True
200301,7,5.839463960317303,4.215145824500157,22.069117347413552,0.7938131384936404,12.347427237259103,0.5049685691720759,30,30,30,30,True
