UBIGEO,YEAR,RAIN_ANNUAL_MM,RAIN_ANNUAL_ANOM_MM,TMAX_ANNUAL_MEAN_C,TMAX_ANNUAL_ANOM_C,TMIN_ANNUAL_MEAN_C,TMIN_ANNUAL_ANOM_C,MONTHS_AVAILABLE
200205,2000,749.9439553011953,-9.6036132857259,25.02051863127994,-0.9609072349465748,16.93782813278847,-0.3739397584013579,12
200205,2001,642.8473683602141,-116.70020022670703,25.241441600158897,-0.7399842660676175,17.1896006374194,-0.12216725377042999,12
200205,2002,842.340285759323,82.79271717240182,25.78384070387423,-0.19758516235228965,17.421426173519787,0.10965828232995752,12
200205,2003,383.1865213551715,-376.3610472317496,25.704428616313862,-0.2769972499126559,17.200377014081052,-0.11139087710877578,12
200205,2004,363.20799306515283,-396.33957552176827,25.9113589629258,-0.07006690330072078,17.104603096586263,-0.2071647946035632,12
200205,2005,421.9467286951069,-337.6008398918142,25.883967161129235,-0.0974587050972815,17.16218460521831,-0.14958328597151796,12
200205,2006,792.2904328547218,32.74286426780057,26.18985777050936,0.20843190428284183,17.410436755499752,0.0986688643099245,12
200205,2007,505.11967644894725,-254.4278921379739,25.77168378328302,-0.20974208294349742,17.210592873339433,-0.10117501785039258,12
200205,2008,1176.7630014144468,417.21543282752566,25.634254588175708,-0.34717127805081205,17.3196042793895,0.007836388199674657,12
200205,2009,991.350928373316,231.80335978639488,25.98863856941742,0.0072127031909066846,17.601010788913218,0.28924289772339246,12
200205,2010,710.7754210123496,-48.77214757457152,26.112442048118396,0.1310161818918806,17.11436195835653,-0.19740593283329813,12
200205,2011,778.9599264459943,19.41235785907312,26.185175393596552,0.20374952737003346,17.053945059045855,-0.25782283214397167,12
200205,2012,1010.1058085667215,250.55823997980033,26.247044894901094,0.2656190286745777,17.35227512210762,0.04050723091779377,12
200205,2013,579.3869659467742,-180.16060264014683,26.0372446242098,0.05581875798328184,17.022563656486568,-0.289204234703259,12
200205,2014,717.1120330199207,-42.435535567000485,26.33838685678514,0.3569609905586244,17.48779278200364,0.17602489081381423,12
200205,2015,724.4532029292076,-35.094365657713496,26.85745129610118,0.8760254298746633,18.108346497896793,0.7965786067069648,12
200205,2016,547.4239995920393,-212.12356899488182,26.883595637281015,0.9021697710544986,17.633319323317647,0.32155143212782084,12
200205,2017,1468.3906929360555,708.8431243491343,26.046549182720454,0.06512331649393754,17.449809533226766,0.13804164203693592,12
200205,2018,401.39739521585614,-358.15017337106497,26.106018868328444,0.1245930021019257,17.01504756568881,-0.2967203255010169,12
200205,2019,845.5259001190268,85.97833153210561,26.241414814616746,0.2599889483902273,17.45749568892738,0.14572779773755182,12
200205,2020,464.63033002452147,-294.9172385623997,26.902328959867166,0.920903093640652,17.24980409460128,-0.061963796588547414,12
200205,2021,571.0418993167417,-188.5056692701794,26.12972602162607,0.14830015539955413,17.140522507835264,-0.17124538335456232,12
200205,2022,536.8964572438108,-222.6511113431103,26.154987735525584,0.17356186929906978,16.693561733591086,-0.618206157598741,12
200205,2023,1209.9038495897055,450.35628100278427,26.76814287430145,0.7867170080749327,18.13508161244484,0.8233137212550115,12
200205,2024,535.8899552175255,-223.65761336939556,27.27044933951032,1.2890234732838044,17.901415707832793,0.5896478166429668,12
200206,1991,662.7909113002015,-167.4582030305676,23.539653834303113,-0.02060915949125282,14.793947079568,-0.06764293601683313,12
200206,1992,594.0003008594704,-236.24881347129877,24.042074211231604,0.48181121743723754,14.822912125970015,-0.038677889614816476,12
200206,1993,1130.1896697764478,299.9405554456787,23.63113623848639,0.07087324469202431,14.94724912171614,0.08565910613130805,12
200206,1994,797.875212786852,-32.37390154391716,23.132552040867548,-0.42771095292681743,14.761707342964053,-0.09988267262078028,12
200206,1995,612.3051937598628,-217.94392057090627,23.58674105677505,0.026478062980686445,14.84655407400021,-0.015035941584621959,12
200206,1996,672.366572954609,-157.88254137616022,22.687471975217445,-0.872791018576922,14.401948817489114,-0.4596411980957182,12
200206,1997,950.661007120802,120.41189279003284,23.569560262508507,0.009297268714144083,15.254364618769083,0.39277460318424984,12
200206,1998,1212.8867785783295,382.63766424756045,23.974975387583743,0.4147123937893795,15.308097811830711,0.4465077962458768,12
200206,1999,1157.249239744495,327.0001254137259,22.79636851427254,-0.763894479521824,14.428521004429255,-0.43306901115557855,12
200206,2000,837.2494237535634,7.000309422794238,22.70643152459516,-0.8538314691992035,14.39148787996451,-0.47010213562032116,12
200206,2001,561.509887145213,-268.73922718555616,22.8854983241182,-0.6747646696761649,14.605773301606908,-0.255816713977927,12
200206,2002,764.7062507623676,-65.54286356840149,23.392673952650625,-0.1675890411437407,14.918153515508898,0.05656349992406495,12
200206,2003,494.65989781496415,-335.589216515805,23.31578279523133,-0.24448019856303857,14.820788121845899,-0.040801893738933316,12
200206,2004,621.2574732294948,-208.99164110127424,23.464262296824884,-0.09600069696948015,14.642887072846783,-0.21870294273804936,12
200206,2005,578.8429381878476,-251.40617614292154,23.575502457783198,0.015239463988830693,14.858816903313292,-0.0027731122715407195,12
200206,2006,1070.913026695094,240.66391236432483,23.798681921562252,0.23841892776788706,14.983375559479951,0.12178554389511669,12
200206,2007,617.5953577276397,-212.6537566031294,23.37719744894255,-0.18306554485181556,14.757832206983617,-0.10375780860121593,12
200206,2008,1166.453465967012,336.204351636243,23.330555990826287,-0.22970700296807647,14.75900743897718,-0.10258257660765135,12
200206,2009,987.0158669648424,156.76675263407333,23.67381935183727,0.11355635804290702,15.188012245793574,0.32642223020874245,12
