CROP_CODE,CROP_STD,UBIGEO,DISTRICT_NAME,CAMPAIGN,CAMPAIGN_START_YEAR,CAMPAIGN_END_YEAR,CAMPAIGN_START_YEARMONTH,CAMPAIGN_END_YEARMONTH,EXPECTED_MONTHS_N,SOURCE_MONTHS_PRESENT_N,SOURCE_ROWS_N,CAMPAIGN_PRODUCCION_TM,CAMPAIGN_COSECHA_HA,TRANSIENT_CAMPAIGN_YIELD_RAW,OUTCOME_UNIT,OUTCOME_VALID_FLAG,EXCLUSION_REASON,ZERO_DENOMINATOR_FLAG,NO_SOURCE_ROWS_FLAG,MISSING_NUMERATOR_FLAG,MISSING_DENOMINATOR_FLAG,SILENT_MISSING_TO_ZERO_USED,OUTCOME_CONTRACT_ID
14010020000,ARROZ,200408,SANTA CATALINA DE MOSSA,2022/2023,2022,2023,202208,202307,12,7,7,2700,450,6,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200409,SANTO DOMINGO,2016/2017,2016,2017,201608,201707,12,6,6,168,28,6,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200409,SANTO DOMINGO,2017/2018,2017,2018,201708,201807,12,5,5,222,37,6,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200409,SANTO DOMINGO,2018/2019,2018,2019,201808,201907,12,5,5,264,44,6,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200409,SANTO DOMINGO,2019/2020,2019,2020,201908,202007,12,4,4,150,25,6,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200409,SANTO DOMINGO,2020/2021,2020,2021,202008,202107,12,0,0,,,,TM_PER_HA,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,TRUE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200409,SANTO DOMINGO,2021/2022,2021,2022,202108,202207,12,7,7,180,30,6,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200409,SANTO DOMINGO,2022/2023,2022,2023,202208,202307,12,6,6,90,15,6,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200410,YAMANGO,2016/2017,2016,2017,201608,201707,12,6,6,730,100,7.3,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200410,YAMANGO,2017/2018,2017,2018,201708,201807,12,6,6,728,100,7.28,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200410,YAMANGO,2018/2019,2018,2019,201808,201907,12,6,6,700,100,7,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200410,YAMANGO,2019/2020,2019,2020,201908,202007,12,6,6,700,100,7,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200410,YAMANGO,2020/2021,2020,2021,202008,202107,12,6,6,770,110,7,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200410,YAMANGO,2021/2022,2021,2022,202108,202207,12,5,5,280,40,7,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200410,YAMANGO,2022/2023,2022,2023,202208,202307,12,6,6,366,60,6.1,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200502,AMOTAPE,2016/2017,2016,2017,201608,201707,12,11,11,4870,620,7.854838709677419354838709677,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200502,AMOTAPE,2017/2018,2017,2018,201708,201807,12,12,12,4500,500,9,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200502,AMOTAPE,2018/2019,2018,2019,201808,201907,12,11,11,3600,400,9,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200502,AMOTAPE,2019/2020,2019,2020,201908,202007,12,11,11,2850,300,9.5,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200502,AMOTAPE,2020/2021,2020,2021,202008,202107,12,12,12,4575,500,9.15,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200502,AMOTAPE,2021/2022,2021,2022,202108,202207,12,12,12,5550,500,11.1,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200502,AMOTAPE,2022/2023,2022,2023,202208,202307,12,12,12,4600,500,9.2,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200503,ARENAL,2016/2017,2016,2017,201608,201707,12,12,12,0,0,,TM_PER_HA,FALSE,ZERO_DENOMINATOR,TRUE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200503,ARENAL,2017/2018,2017,2018,201708,201807,12,5,5,0,0,,TM_PER_HA,FALSE,ZERO_DENOMINATOR,TRUE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200503,ARENAL,2018/2019,2018,2019,201808,201907,12,0,0,,,,TM_PER_HA,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,TRUE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200503,ARENAL,2019/2020,2019,2020,201908,202007,12,0,0,,,,TM_PER_HA,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,TRUE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200503,ARENAL,2020/2021,2020,2021,202008,202107,12,0,0,,,,TM_PER_HA,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,TRUE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200503,ARENAL,2021/2022,2021,2022,202108,202207,12,12,12,0,0,,TM_PER_HA,FALSE,ZERO_DENOMINATOR,TRUE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200503,ARENAL,2022/2023,2022,2023,202208,202307,12,8,8,400,40,10,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200504,COLAN,2016/2017,2016,2017,201608,201707,12,6,6,25,4,6.25,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200504,COLAN,2017/2018,2017,2018,201708,201807,12,0,0,,,,TM_PER_HA,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,TRUE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200504,COLAN,2018/2019,2018,2019,201808,201907,12,0,0,,,,TM_PER_HA,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,TRUE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200504,COLAN,2019/2020,2019,2020,201908,202007,12,0,0,,,,TM_PER_HA,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,TRUE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200504,COLAN,2020/2021,2020,2021,202008,202107,12,0,0,,,,TM_PER_HA,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,TRUE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200504,COLAN,2021/2022,2021,2022,202108,202207,12,0,0,,,,TM_PER_HA,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,TRUE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200504,COLAN,2022/2023,2022,2023,202208,202307,12,0,0,,,,TM_PER_HA,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,TRUE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200505,LA HUACA,2016/2017,2016,2017,201608,201707,12,11,11,9679,1365,7.090842490842490842490842491,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200505,LA HUACA,2017/2018,2017,2018,201708,201807,12,12,12,13688,1520,9.005263157894736842105263158,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200505,LA HUACA,2018/2019,2018,2019,201808,201907,12,11,11,13950,1550,9,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200505,LA HUACA,2019/2020,2019,2020,201908,202007,12,11,11,15650,1650,9.484848484848484848484848485,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200505,LA HUACA,2020/2021,2020,2021,202008,202107,12,12,12,14560,1600,9.1,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200505,LA HUACA,2021/2022,2021,2022,202108,202207,12,5,5,9515,865,11,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200505,LA HUACA,2022/2023,2022,2023,202208,202307,12,10,10,16112,1789,9.006148686416992733370598099,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200506,TAMARINDO,2016/2017,2016,2017,201608,201707,12,11,11,6040,780,7.743589743589743589743589744,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200506,TAMARINDO,2017/2018,2017,2018,201708,201807,12,12,12,9000,1000,9,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200506,TAMARINDO,2018/2019,2018,2019,201808,201907,12,11,11,9000,1000,9,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200506,TAMARINDO,2019/2020,2019,2020,201908,202007,12,12,12,8900,950,9.368421052631578947368421053,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200506,TAMARINDO,2020/2021,2020,2021,202008,202107,12,12,12,10800,1200,9,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200506,TAMARINDO,2021/2022,2021,2022,202108,202207,12,12,12,11200,1000,11.2,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200506,TAMARINDO,2022/2023,2022,2023,202208,202307,12,12,12,9450,1000,9.45,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200601,SULLANA,2016/2017,2016,2017,201608,201707,12,12,12,20369,2695,7.558070500927643784786641929,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200601,SULLANA,2017/2018,2017,2018,201708,201807,12,12,12,32460,3690,8.79674796747967479674796748,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200601,SULLANA,2018/2019,2018,2019,201808,201907,12,12,12,27900,3100,9,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200601,SULLANA,2019/2020,2019,2020,201908,202007,12,12,12,31400,3300,9.515151515151515151515151515,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200601,SULLANA,2020/2021,2020,2021,202008,202107,12,12,12,24700,2900,8.517241379310344827586206897,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200601,SULLANA,2021/2022,2021,2022,202108,202207,12,11,11,36000,3200,11.25,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200601,SULLANA,2022/2023,2022,2023,202208,202307,12,12,12,30450,3200,9.515625,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200603,IGNACIO ESCUDERO,2016/2017,2016,2017,201608,201707,12,12,12,53755,7050,7.624822695035460992907801418,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200603,IGNACIO ESCUDERO,2017/2018,2017,2018,201708,201807,12,12,12,67365,7485,9,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200603,IGNACIO ESCUDERO,2018/2019,2018,2019,201808,201907,12,11,11,76500,8500,9,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200603,IGNACIO ESCUDERO,2019/2020,2019,2020,201908,202007,12,12,12,86400,9100,9.494505494505494505494505495,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200603,IGNACIO ESCUDERO,2020/2021,2020,2021,202008,202107,12,12,12,79144,8918,8.874635568513119533527696793,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200603,IGNACIO ESCUDERO,2021/2022,2021,2022,202108,202207,12,11,11,103500,9200,11.25,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200603,IGNACIO ESCUDERO,2022/2023,2022,2023,202208,202307,12,12,12,89304,9563,9.338492104987974484994248667,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200605,MARCAVELICA,2016/2017,2016,2017,201608,201707,12,12,12,35650,4570,7.800875273522975929978118162,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200605,MARCAVELICA,2017/2018,2017,2018,201708,201807,12,12,12,42300,4700,9,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200605,MARCAVELICA,2018/2019,2018,2019,201808,201907,12,12,12,44550,4950,9,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200605,MARCAVELICA,2019/2020,2019,2020,201908,202007,12,12,12,47950,5050,9.495049504950495049504950495,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200605,MARCAVELICA,2020/2021,2020,2021,202008,202107,12,12,12,39448,4908,8.037489812550937245313773431,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200605,MARCAVELICA,2021/2022,2021,2022,202108,202207,12,12,12,56800,5050,11.24752475247524752475247525,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200605,MARCAVELICA,2022/2023,2022,2023,202208,202307,12,12,12,47000,5000,9.4,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200607,QUERECOTILLO,2016/2017,2016,2017,201608,201707,12,12,12,13866,1800,7.703333333333333333333333333,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200607,QUERECOTILLO,2017/2018,2017,2018,201708,201807,12,12,12,15345,1705,9,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200607,QUERECOTILLO,2018/2019,2018,2019,201808,201907,12,11,11,14670,1630,9,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200607,QUERECOTILLO,2019/2020,2019,2020,201908,202007,12,12,12,16060,1690,9.502958579881656804733727811,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200607,QUERECOTILLO,2020/2021,2020,2021,202008,202107,12,11,11,14800,1650,8.96969696969696969696969697,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200607,QUERECOTILLO,2021/2022,2021,2022,202108,202207,12,11,11,19675,1750,11.24285714285714285714285714,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200607,QUERECOTILLO,2022/2023,2022,2023,202208,202307,12,12,12,15950,1700,9.382352941176470588235294118,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200608,SALITRAL,2016/2017,2016,2017,201608,201707,12,10,10,1440,180,8,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200608,SALITRAL,2017/2018,2017,2018,201708,201807,12,11,11,1620,180,9,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200608,SALITRAL,2018/2019,2018,2019,201808,201907,12,11,11,1530,170,9,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200608,SALITRAL,2019/2020,2019,2020,201908,202007,12,12,12,1810,190,9.526315789473684210526315789,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200608,SALITRAL,2020/2021,2020,2021,202008,202107,12,10,10,1640,180,9.111111111111111111111111111,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200608,SALITRAL,2021/2022,2021,2022,202108,202207,12,11,11,2135,190,11.23684210526315789473684211,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200608,SALITRAL,2022/2023,2022,2023,202208,202307,12,12,12,2850,300,9.5,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200801,SECHURA,2016/2017,2016,2017,201608,201707,12,12,12,7562,1014,7.457593688362919132149901381,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200801,SECHURA,2017/2018,2017,2018,201708,201807,12,12,12,7765,908,8.551762114537444933920704846,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200801,SECHURA,2018/2019,2018,2019,201808,201907,12,8,8,8076,1140,7.084210526315789473684210526,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200801,SECHURA,2019/2020,2019,2020,201908,202007,12,12,12,8173,961,8.504682622268470343392299688,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200801,SECHURA,2020/2021,2020,2021,202008,202107,12,12,12,10076,1042,9.669865642994241842610364683,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200801,SECHURA,2021/2022,2021,2022,202108,202207,12,8,8,6320,837,7.550776583034647550776583035,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200801,SECHURA,2022/2023,2022,2023,202208,202307,12,12,12,3827,444,8.619369369369369369369369369,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200802,BELLAVISTA DE LA UNION,2016/2017,2016,2017,201608,201707,12,12,12,8554,1166,7.336192109777015437392795883,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200802,BELLAVISTA DE LA UNION,2017/2018,2017,2018,201708,201807,12,12,12,7069,830,8.516867469879518072289156627,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200802,BELLAVISTA DE LA UNION,2018/2019,2018,2019,201808,201907,12,8,8,8883,1270,6.994488188976377952755905512,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200802,BELLAVISTA DE LA UNION,2019/2020,2019,2020,201908,202007,12,12,12,7842,974,8.051334702258726899383983573,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200802,BELLAVISTA DE LA UNION,2020/2021,2020,2021,202008,202107,12,12,12,9334,955,9.773821989528795811518324607,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
14010020000,ARROZ,200802,BELLAVISTA DE LA UNION,2021/2022,2021,2022,202108,202207,12,7,7,4467,676,6.607988165680473372781065089,TM_PER_HA,TRUE,,FALSE,FALSE,FALSE,FALSE,FALSE,JOINT_C0_TRANSIENT_CAMPAIGN_YIELD_RAW_V1
