UBIGEO,COD_CULTIVO,CROP_STD,CULTIVO_SOURCE,ANO,MES,MONTH,TEMPORAL_ROLE,SOURCE_12_MONTHS_PRESENT,SIEMBRA,COSECHA,PRODUCCION,SOWN_ANNUAL_DENOMINATOR,SOWN_MISSING_MONTH_COUNT,SOWN_POSITIVE_MONTH_COUNT,SOWN_DENOMINATOR_STATUS,SOWN_SOURCE_12_MONTHS_PRESENT,SOWN_SHARE,HARVEST_ANNUAL_DENOMINATOR,HARVEST_MISSING_MONTH_COUNT,HARVEST_POSITIVE_MONTH_COUNT,HARVEST_DENOMINATOR_STATUS,HARVEST_SOURCE_12_MONTHS_PRESENT,HARVEST_SHARE,PRODUCTION_ANNUAL_DENOMINATOR,PRODUCTION_MISSING_MONTH_COUNT,PRODUCTION_POSITIVE_MONTH_COUNT,PRODUCTION_DENOMINATOR_STATUS,PRODUCTION_SOURCE_12_MONTHS_PRESENT,PRODUCTION_SHARE
200203,13010210000,MANGO,MANGO,2019,201908,8,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2019,201909,9,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2019,201910,10,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2019,201911,11,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2019,201912,12,MAIN_TEMPORAL_STRUCTURE,True,0.0,3.0,1.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,1.0,12.0,0,4,POSITIVE,True,0.08333333333333333
200203,13010210000,MANGO,MANGO,2020,202001,1,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,1.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,8.0,0,2,POSITIVE,True,0.125
200203,13010210000,MANGO,MANGO,2020,202002,2,MAIN_TEMPORAL_STRUCTURE,True,0.0,3.0,7.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,1.0,8.0,0,2,POSITIVE,True,0.875
200203,13010210000,MANGO,MANGO,2020,202003,3,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,8.0,0,2,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2020,202004,4,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,8.0,0,2,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2020,202005,5,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,8.0,0,2,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2020,202006,6,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,8.0,0,2,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2020,202007,7,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,8.0,0,2,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2020,202008,8,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,8.0,0,2,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2020,202009,9,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,8.0,0,2,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2020,202010,10,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,8.0,0,2,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2020,202011,11,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,8.0,0,2,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2020,202012,12,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,8.0,0,2,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2021,202101,1,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,2.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.16666666666666666
200203,13010210000,MANGO,MANGO,2021,202102,2,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,6.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.5
200203,13010210000,MANGO,MANGO,2021,202103,3,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,2.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.16666666666666666
200203,13010210000,MANGO,MANGO,2021,202104,4,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2021,202105,5,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2021,202106,6,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2021,202107,7,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2021,202108,8,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2021,202109,9,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2021,202110,10,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2021,202111,11,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2021,202112,12,MAIN_TEMPORAL_STRUCTURE,True,0.0,3.0,2.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,1.0,12.0,0,4,POSITIVE,True,0.16666666666666666
200203,13010210000,MANGO,MANGO,2022,202201,1,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,2.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,11.0,0,3,POSITIVE,True,0.18181818181818182
200203,13010210000,MANGO,MANGO,2022,202202,2,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,7.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,11.0,0,3,POSITIVE,True,0.6363636363636364
200203,13010210000,MANGO,MANGO,2022,202203,3,MAIN_TEMPORAL_STRUCTURE,True,0.0,3.0,2.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,1.0,11.0,0,3,POSITIVE,True,0.18181818181818182
200203,13010210000,MANGO,MANGO,2022,202204,4,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,11.0,0,3,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2022,202205,5,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,11.0,0,3,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2022,202206,6,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,11.0,0,3,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2022,202207,7,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,11.0,0,3,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2022,202208,8,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,11.0,0,3,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2022,202209,9,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,11.0,0,3,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2022,202210,10,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,11.0,0,3,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2022,202211,11,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,11.0,0,3,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2022,202212,12,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,11.0,0,3,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2023,202301,1,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,2.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.16666666666666666
200203,13010210000,MANGO,MANGO,2023,202302,2,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,7.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.5833333333333334
200203,13010210000,MANGO,MANGO,2023,202303,3,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,2.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.16666666666666666
200203,13010210000,MANGO,MANGO,2023,202304,4,MAIN_TEMPORAL_STRUCTURE,True,0.0,3.0,1.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,1.0,12.0,0,4,POSITIVE,True,0.08333333333333333
200203,13010210000,MANGO,MANGO,2023,202305,5,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2023,202306,6,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2023,202307,7,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2023,202308,8,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2023,202309,9,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2023,202310,10,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2023,202311,11,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2023,202312,12,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,0.0,0,0,ZERO,True,,3.0,0,1,POSITIVE,True,0.0,12.0,0,4,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2024,202401,1,CONTEXTUAL_ONLY_NOT_FOR_SELECTION,True,0.0,,2.0,0.0,0,0,ZERO,True,,,12,0,ALL_MISSING,True,,15.0,0,5,POSITIVE,True,0.13333333333333333
200203,13010210000,MANGO,MANGO,2024,202402,2,CONTEXTUAL_ONLY_NOT_FOR_SELECTION,True,0.0,,7.0,0.0,0,0,ZERO,True,,,12,0,ALL_MISSING,True,,15.0,0,5,POSITIVE,True,0.4666666666666667
200203,13010210000,MANGO,MANGO,2024,202403,3,CONTEXTUAL_ONLY_NOT_FOR_SELECTION,True,0.0,,2.0,0.0,0,0,ZERO,True,,,12,0,ALL_MISSING,True,,15.0,0,5,POSITIVE,True,0.13333333333333333
200203,13010210000,MANGO,MANGO,2024,202404,4,CONTEXTUAL_ONLY_NOT_FOR_SELECTION,True,0.0,,1.0,0.0,0,0,ZERO,True,,,12,0,ALL_MISSING,True,,15.0,0,5,POSITIVE,True,0.06666666666666667
200203,13010210000,MANGO,MANGO,2024,202405,5,CONTEXTUAL_ONLY_NOT_FOR_SELECTION,True,0.0,,0.0,0.0,0,0,ZERO,True,,,12,0,ALL_MISSING,True,,15.0,0,5,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2024,202406,6,CONTEXTUAL_ONLY_NOT_FOR_SELECTION,True,0.0,,0.0,0.0,0,0,ZERO,True,,,12,0,ALL_MISSING,True,,15.0,0,5,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2024,202407,7,CONTEXTUAL_ONLY_NOT_FOR_SELECTION,True,0.0,,0.0,0.0,0,0,ZERO,True,,,12,0,ALL_MISSING,True,,15.0,0,5,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2024,202408,8,CONTEXTUAL_ONLY_NOT_FOR_SELECTION,True,0.0,,0.0,0.0,0,0,ZERO,True,,,12,0,ALL_MISSING,True,,15.0,0,5,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2024,202409,9,CONTEXTUAL_ONLY_NOT_FOR_SELECTION,True,0.0,,0.0,0.0,0,0,ZERO,True,,,12,0,ALL_MISSING,True,,15.0,0,5,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2024,202410,10,CONTEXTUAL_ONLY_NOT_FOR_SELECTION,True,0.0,,0.0,0.0,0,0,ZERO,True,,,12,0,ALL_MISSING,True,,15.0,0,5,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2024,202411,11,CONTEXTUAL_ONLY_NOT_FOR_SELECTION,True,0.0,,0.0,0.0,0,0,ZERO,True,,,12,0,ALL_MISSING,True,,15.0,0,5,POSITIVE,True,0.0
200203,13010210000,MANGO,MANGO,2024,202412,12,CONTEXTUAL_ONLY_NOT_FOR_SELECTION,True,0.0,,3.0,0.0,0,0,ZERO,True,,,12,0,ALL_MISSING,True,,15.0,0,5,POSITIVE,True,0.2
200203,14010020000,ARROZ,ARROZ,2015,201508,8,AUG_DEC_ANTECEDENT_SUPPORT_ONLY,False,12.0,0.0,0.0,12.0,0,1,PARTIAL_MISSING,False,,12.0,0,1,PARTIAL_MISSING,False,,,0,1,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2015,201509,9,AUG_DEC_ANTECEDENT_SUPPORT_ONLY,False,0.0,0.0,0.0,12.0,0,1,PARTIAL_MISSING,False,,12.0,0,1,PARTIAL_MISSING,False,,,0,1,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2015,201510,10,AUG_DEC_ANTECEDENT_SUPPORT_ONLY,False,0.0,0.0,0.0,12.0,0,1,PARTIAL_MISSING,False,,12.0,0,1,PARTIAL_MISSING,False,,,0,1,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2015,201511,11,AUG_DEC_ANTECEDENT_SUPPORT_ONLY,False,0.0,0.0,0.0,12.0,0,1,PARTIAL_MISSING,False,,12.0,0,1,PARTIAL_MISSING,False,,,0,1,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2015,201512,12,AUG_DEC_ANTECEDENT_SUPPORT_ONLY,False,0.0,12.0,60.0,12.0,0,1,PARTIAL_MISSING,False,,12.0,0,1,PARTIAL_MISSING,False,,,0,1,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2016,201601,1,MAIN_TEMPORAL_STRUCTURE,False,16.0,0.0,0.0,26.0,0,3,PARTIAL_MISSING,False,,26.0,0,2,PARTIAL_MISSING,False,,,0,2,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2016,201602,2,MAIN_TEMPORAL_STRUCTURE,False,4.0,0.0,0.0,26.0,0,3,PARTIAL_MISSING,False,,26.0,0,2,PARTIAL_MISSING,False,,,0,2,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2016,201603,3,MAIN_TEMPORAL_STRUCTURE,False,0.0,0.0,0.0,26.0,0,3,PARTIAL_MISSING,False,,26.0,0,2,PARTIAL_MISSING,False,,,0,2,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2016,201604,4,MAIN_TEMPORAL_STRUCTURE,False,0.0,0.0,0.0,26.0,0,3,PARTIAL_MISSING,False,,26.0,0,2,PARTIAL_MISSING,False,,,0,2,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2016,201605,5,MAIN_TEMPORAL_STRUCTURE,False,0.0,0.0,0.0,26.0,0,3,PARTIAL_MISSING,False,,26.0,0,2,PARTIAL_MISSING,False,,,0,2,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2016,201606,6,MAIN_TEMPORAL_STRUCTURE,False,0.0,20.0,80.0,26.0,0,3,PARTIAL_MISSING,False,,26.0,0,2,PARTIAL_MISSING,False,,,0,2,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2016,201608,8,MAIN_TEMPORAL_STRUCTURE,False,6.0,0.0,0.0,26.0,0,3,PARTIAL_MISSING,False,,26.0,0,2,PARTIAL_MISSING,False,,,0,2,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2016,201609,9,MAIN_TEMPORAL_STRUCTURE,False,0.0,0.0,0.0,26.0,0,3,PARTIAL_MISSING,False,,26.0,0,2,PARTIAL_MISSING,False,,,0,2,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2016,201610,10,MAIN_TEMPORAL_STRUCTURE,False,0.0,0.0,0.0,26.0,0,3,PARTIAL_MISSING,False,,26.0,0,2,PARTIAL_MISSING,False,,,0,2,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2016,201611,11,MAIN_TEMPORAL_STRUCTURE,False,0.0,0.0,0.0,26.0,0,3,PARTIAL_MISSING,False,,26.0,0,2,PARTIAL_MISSING,False,,,0,2,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2016,201612,12,MAIN_TEMPORAL_STRUCTURE,False,0.0,6.0,24.0,26.0,0,3,PARTIAL_MISSING,False,,26.0,0,2,PARTIAL_MISSING,False,,,0,2,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2017,201701,1,MAIN_TEMPORAL_STRUCTURE,False,7.0,0.0,0.0,70.0,0,3,PARTIAL_MISSING,False,,70.0,0,2,PARTIAL_MISSING,False,,,0,2,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2017,201702,2,MAIN_TEMPORAL_STRUCTURE,False,50.0,0.0,0.0,70.0,0,3,PARTIAL_MISSING,False,,70.0,0,2,PARTIAL_MISSING,False,,,0,2,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2017,201703,3,MAIN_TEMPORAL_STRUCTURE,False,0.0,0.0,0.0,70.0,0,3,PARTIAL_MISSING,False,,70.0,0,2,PARTIAL_MISSING,False,,,0,2,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2017,201704,4,MAIN_TEMPORAL_STRUCTURE,False,0.0,0.0,0.0,70.0,0,3,PARTIAL_MISSING,False,,70.0,0,2,PARTIAL_MISSING,False,,,0,2,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2017,201705,5,MAIN_TEMPORAL_STRUCTURE,False,0.0,0.0,0.0,70.0,0,3,PARTIAL_MISSING,False,,70.0,0,2,PARTIAL_MISSING,False,,,0,2,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2017,201706,6,MAIN_TEMPORAL_STRUCTURE,False,0.0,57.0,228.0,70.0,0,3,PARTIAL_MISSING,False,,70.0,0,2,PARTIAL_MISSING,False,,,0,2,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2017,201708,8,MAIN_TEMPORAL_STRUCTURE,False,13.0,0.0,0.0,70.0,0,3,PARTIAL_MISSING,False,,70.0,0,2,PARTIAL_MISSING,False,,,0,2,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2017,201709,9,MAIN_TEMPORAL_STRUCTURE,False,0.0,0.0,0.0,70.0,0,3,PARTIAL_MISSING,False,,70.0,0,2,PARTIAL_MISSING,False,,,0,2,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2017,201710,10,MAIN_TEMPORAL_STRUCTURE,False,0.0,0.0,0.0,70.0,0,3,PARTIAL_MISSING,False,,70.0,0,2,PARTIAL_MISSING,False,,,0,2,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2017,201711,11,MAIN_TEMPORAL_STRUCTURE,False,0.0,0.0,0.0,70.0,0,3,PARTIAL_MISSING,False,,70.0,0,2,PARTIAL_MISSING,False,,,0,2,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2017,201712,12,MAIN_TEMPORAL_STRUCTURE,False,0.0,13.0,52.0,70.0,0,3,PARTIAL_MISSING,False,,70.0,0,2,PARTIAL_MISSING,False,,,0,2,NOT_COMPUTED_TRANSIENT,False,
200203,14010020000,ARROZ,ARROZ,2018,201801,1,MAIN_TEMPORAL_STRUCTURE,True,6.0,0.0,0.0,31.0,0,3,POSITIVE,True,0.1935483870967742,31.0,0,3,POSITIVE,True,0.0,,0,3,NOT_COMPUTED_TRANSIENT,True,
200203,14010020000,ARROZ,ARROZ,2018,201802,2,MAIN_TEMPORAL_STRUCTURE,True,16.0,0.0,0.0,31.0,0,3,POSITIVE,True,0.5161290322580645,31.0,0,3,POSITIVE,True,0.0,,0,3,NOT_COMPUTED_TRANSIENT,True,
200203,14010020000,ARROZ,ARROZ,2018,201803,3,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,31.0,0,3,POSITIVE,True,0.0,31.0,0,3,POSITIVE,True,0.0,,0,3,NOT_COMPUTED_TRANSIENT,True,
200203,14010020000,ARROZ,ARROZ,2018,201804,4,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,31.0,0,3,POSITIVE,True,0.0,31.0,0,3,POSITIVE,True,0.0,,0,3,NOT_COMPUTED_TRANSIENT,True,
200203,14010020000,ARROZ,ARROZ,2018,201805,5,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,31.0,0,3,POSITIVE,True,0.0,31.0,0,3,POSITIVE,True,0.0,,0,3,NOT_COMPUTED_TRANSIENT,True,
200203,14010020000,ARROZ,ARROZ,2018,201806,6,MAIN_TEMPORAL_STRUCTURE,True,0.0,6.0,24.0,31.0,0,3,POSITIVE,True,0.0,31.0,0,3,POSITIVE,True,0.1935483870967742,,0,3,NOT_COMPUTED_TRANSIENT,True,
200203,14010020000,ARROZ,ARROZ,2018,201807,7,MAIN_TEMPORAL_STRUCTURE,True,0.0,16.0,64.0,31.0,0,3,POSITIVE,True,0.0,31.0,0,3,POSITIVE,True,0.5161290322580645,,0,3,NOT_COMPUTED_TRANSIENT,True,
200203,14010020000,ARROZ,ARROZ,2018,201808,8,MAIN_TEMPORAL_STRUCTURE,True,9.0,0.0,0.0,31.0,0,3,POSITIVE,True,0.2903225806451613,31.0,0,3,POSITIVE,True,0.0,,0,3,NOT_COMPUTED_TRANSIENT,True,
200203,14010020000,ARROZ,ARROZ,2018,201809,9,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,31.0,0,3,POSITIVE,True,0.0,31.0,0,3,POSITIVE,True,0.0,,0,3,NOT_COMPUTED_TRANSIENT,True,
200203,14010020000,ARROZ,ARROZ,2018,201810,10,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,31.0,0,3,POSITIVE,True,0.0,31.0,0,3,POSITIVE,True,0.0,,0,3,NOT_COMPUTED_TRANSIENT,True,
200203,14010020000,ARROZ,ARROZ,2018,201811,11,MAIN_TEMPORAL_STRUCTURE,True,0.0,0.0,0.0,31.0,0,3,POSITIVE,True,0.0,31.0,0,3,POSITIVE,True,0.0,,0,3,NOT_COMPUTED_TRANSIENT,True,
200203,14010020000,ARROZ,ARROZ,2018,201812,12,MAIN_TEMPORAL_STRUCTURE,True,0.0,9.0,36.0,31.0,0,3,POSITIVE,True,0.0,31.0,0,3,POSITIVE,True,0.2903225806451613,,0,3,NOT_COMPUTED_TRANSIENT,True,
200203,14010020000,ARROZ,ARROZ,2019,201901,1,MAIN_TEMPORAL_STRUCTURE,True,10.0,0.0,0.0,36.0,0,3,POSITIVE,True,0.2777777777777778,36.0,0,2,POSITIVE,True,0.0,,0,2,NOT_COMPUTED_TRANSIENT,True,
200203,14010020000,ARROZ,ARROZ,2019,201902,2,MAIN_TEMPORAL_STRUCTURE,True,22.0,0.0,0.0,36.0,0,3,POSITIVE,True,0.6111111111111112,36.0,0,2,POSITIVE,True,0.0,,0,2,NOT_COMPUTED_TRANSIENT,True,
