UBIGEO,COD_CULTIVO,CROP_STD,ANO,TEMPORAL_ROLE,VARIABLE,SHARE_FIELD,ANNUAL_DENOMINATOR,DENOMINATOR_STATUS,SOURCE_12_MONTHS_PRESENT,MISSING_MONTH_COUNT,POSITIVE_MONTH_COUNT,NORMALIZED_ENTROPY,CIRCULAR_R,CIRCULAR_MEAN_ANGLE_RAD,CIRCULAR_MEAN_MONTH,K50,K50_START_MONTH,K50_END_MONTH,K50_CAPTURED_SHARE,K75,K75_START_MONTH,K75_END_MONTH,K75_CAPTURED_SHARE,K90,K90_START_MONTH,K90_END_MONTH,K90_CAPTURED_SHARE,DESCRIPTIVE_ONLY,SELECTION_STATUS
200201,13010170102,LIMON SUTIL,2018,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,16.0,POSITIVE,True,0,1,-0.0,1.0,5.759586531581287,12.0,1.0,12.0,12.0,1.0,1.0,12.0,12.0,1.0,1.0,12.0,12.0,1.0,True,NOT_SELECTED_STAGE_A
200201,13010170102,LIMON SUTIL,2018,MAIN_TEMPORAL_STRUCTURE,PRODUCCION,PRODUCTION_SHARE,58.0,POSITIVE,True,0,9,0.7551319460219342,0.4127810334674955,1.147692155392543,3.1919305561421787,3.0,2.0,4.0,0.5172413793103449,6.0,11.0,4.0,0.7586206896551724,7.0,12.0,6.0,0.913793103448276,True,NOT_SELECTED_STAGE_A
200201,13010170102,LIMON SUTIL,2019,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,0.0,ZERO,True,0,0,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,13010170102,LIMON SUTIL,2019,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,16.0,POSITIVE,True,0,1,-0.0,1.0,2.6179938779914944,6.0,1.0,6.0,6.0,1.0,1.0,6.0,6.0,1.0,1.0,6.0,6.0,1.0,True,NOT_SELECTED_STAGE_A
200201,13010170102,LIMON SUTIL,2019,MAIN_TEMPORAL_STRUCTURE,PRODUCCION,PRODUCTION_SHARE,39.0,POSITIVE,True,0,6,0.6346548528190911,0.760511018767424,1.3637197448390401,3.6045128605978176,2.0,3.0,4.0,0.6153846153846154,3.0,2.0,4.0,0.7692307692307693,5.0,2.0,6.0,0.9487179487179487,True,NOT_SELECTED_STAGE_A
200201,13010170102,LIMON SUTIL,2020,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,0.0,ZERO,True,0,0,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,13010170102,LIMON SUTIL,2020,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,16.0,POSITIVE,True,0,1,-0.0,1.0,2.6179938779914944,6.0,1.0,6.0,6.0,1.0,1.0,6.0,6.0,1.0,1.0,6.0,6.0,1.0,True,NOT_SELECTED_STAGE_A
200201,13010170102,LIMON SUTIL,2020,MAIN_TEMPORAL_STRUCTURE,PRODUCCION,PRODUCTION_SHARE,43.0,POSITIVE,True,0,5,0.6051782962999503,0.7969055001120537,1.548383658251135,3.9571949561605613,2.0,3.0,4.0,0.5813953488372093,4.0,3.0,6.0,0.8604651162790699,5.0,2.0,6.0,0.9999999999999999,True,NOT_SELECTED_STAGE_A
200201,13010170102,LIMON SUTIL,2021,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,0.0,ZERO,True,0,0,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,13010170102,LIMON SUTIL,2021,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,16.0,POSITIVE,True,0,1,-0.0,1.0,2.6179938779914944,6.0,1.0,6.0,6.0,1.0,1.0,6.0,6.0,1.0,1.0,6.0,6.0,1.0,True,NOT_SELECTED_STAGE_A
200201,13010170102,LIMON SUTIL,2021,MAIN_TEMPORAL_STRUCTURE,PRODUCCION,PRODUCTION_SHARE,43.0,POSITIVE,True,0,5,0.6010967091667184,0.8086885200864564,1.3984318038499381,3.6708080099156013,2.0,3.0,4.0,0.5813953488372093,3.0,2.0,4.0,0.7906976744186047,5.0,2.0,6.0,1.0,True,NOT_SELECTED_STAGE_A
200201,13010170102,LIMON SUTIL,2022,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,0.0,ZERO,True,0,0,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,13010170102,LIMON SUTIL,2022,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,16.0,POSITIVE,True,0,1,-0.0,1.0,2.6179938779914944,6.0,1.0,6.0,6.0,1.0,1.0,6.0,6.0,1.0,1.0,6.0,6.0,1.0,True,NOT_SELECTED_STAGE_A
200201,13010170102,LIMON SUTIL,2022,MAIN_TEMPORAL_STRUCTURE,PRODUCCION,PRODUCTION_SHARE,43.0,POSITIVE,True,0,5,0.6010967091667184,0.8086885200864564,1.3984318038499381,3.6708080099156013,2.0,3.0,4.0,0.5813953488372093,3.0,2.0,4.0,0.7906976744186047,5.0,2.0,6.0,1.0,True,NOT_SELECTED_STAGE_A
200201,13010170102,LIMON SUTIL,2023,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,0.0,ZERO,True,0,0,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,13010170102,LIMON SUTIL,2023,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,16.0,POSITIVE,True,0,1,-0.0,1.0,2.6179938779914944,6.0,1.0,6.0,6.0,1.0,1.0,6.0,6.0,1.0,1.0,6.0,6.0,1.0,True,NOT_SELECTED_STAGE_A
200201,13010170102,LIMON SUTIL,2023,MAIN_TEMPORAL_STRUCTURE,PRODUCCION,PRODUCTION_SHARE,42.0,POSITIVE,True,0,6,0.6514890783131047,0.7801966566331885,1.3722268057896148,3.6207601502154336,2.0,3.0,4.0,0.5238095238095238,4.0,2.0,5.0,0.8571428571428572,5.0,2.0,6.0,0.9761904761904763,True,NOT_SELECTED_STAGE_A
200201,13010170102,LIMON SUTIL,2024,CONTEXTUAL_ONLY_NOT_FOR_SELECTION,SIEMBRA,SOWN_SHARE,0.0,ZERO,True,0,0,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,13010170102,LIMON SUTIL,2024,CONTEXTUAL_ONLY_NOT_FOR_SELECTION,COSECHA,HARVEST_SHARE,,ALL_MISSING,True,12,0,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,13010170102,LIMON SUTIL,2024,CONTEXTUAL_ONLY_NOT_FOR_SELECTION,PRODUCCION,PRODUCTION_SHARE,47.0,POSITIVE,True,0,7,0.6895932764015715,0.7165458559137187,1.3320545401047397,3.544036774308048,2.0,3.0,4.0,0.5319148936170213,4.0,2.0,5.0,0.8297872340425532,5.0,2.0,6.0,0.9361702127659575,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2015,AUG_DEC_ANTECEDENT_SUPPORT_ONLY,SIEMBRA,SOWN_SHARE,0.0,PARTIAL_MISSING,False,0,0,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2015,AUG_DEC_ANTECEDENT_SUPPORT_ONLY,COSECHA,HARVEST_SHARE,9.0,PARTIAL_MISSING,False,0,1,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2015,AUG_DEC_ANTECEDENT_SUPPORT_ONLY,PRODUCCION,PRODUCTION_SHARE,18.0,PARTIAL_MISSING,False,0,1,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2016,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,0.0,ZERO,True,0,0,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2016,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,9.0,POSITIVE,True,0,1,-0.0,1.0,5.759586531581287,12.0,1.0,12.0,12.0,1.0,1.0,12.0,12.0,1.0,1.0,12.0,12.0,1.0,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2016,MAIN_TEMPORAL_STRUCTURE,PRODUCCION,PRODUCTION_SHARE,81.0,POSITIVE,True,0,3,0.3655735253774185,0.9511011864074238,0.038951064899072144,1.0743910542085666,1.0,1.0,1.0,0.6296296296296297,2.0,1.0,2.0,0.8518518518518519,3.0,12.0,2.0,1.0,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2017,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,0.0,ZERO,True,0,0,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2017,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,9.0,POSITIVE,True,0,1,-0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2017,MAIN_TEMPORAL_STRUCTURE,PRODUCCION,PRODUCTION_SHARE,49.0,POSITIVE,True,0,3,0.36251294157623937,0.9506433034629529,0.15084559614029125,1.288093867232453,1.0,1.0,1.0,0.5510204081632653,2.0,1.0,2.0,0.9183673469387754,2.0,1.0,2.0,0.9183673469387754,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2018,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,0.0,ZERO,True,0,0,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2018,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,9.0,POSITIVE,True,0,1,-0.0,1.0,1.0471975511965976,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2018,MAIN_TEMPORAL_STRUCTURE,PRODUCCION,PRODUCTION_SHARE,39.0,POSITIVE,True,0,4,0.42250584281070097,0.9336498472897489,0.21774286801155307,1.4158582452045376,2.0,1.0,2.0,0.8717948717948718,2.0,1.0,2.0,0.8717948717948718,3.0,12.0,2.0,0.9743589743589743,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2019,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,0.0,ZERO,True,0,0,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2019,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,9.0,POSITIVE,True,0,1,-0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2019,MAIN_TEMPORAL_STRUCTURE,PRODUCCION,PRODUCTION_SHARE,35.0,POSITIVE,True,0,3,0.32250790078176317,0.9591695162540783,0.2982897859790632,1.5696915269486973,1.0,2.0,2.0,0.5142857142857142,2.0,1.0,2.0,0.9714285714285713,2.0,1.0,2.0,0.9714285714285713,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2020,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,0.0,ZERO,True,0,0,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2020,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,9.0,POSITIVE,True,0,1,-0.0,1.0,5.759586531581287,12.0,1.0,12.0,12.0,1.0,1.0,12.0,12.0,1.0,1.0,12.0,12.0,1.0,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2020,MAIN_TEMPORAL_STRUCTURE,PRODUCCION,PRODUCTION_SHARE,44.0,POSITIVE,True,0,4,0.42543958909419183,0.9337342512025367,0.18026520420946174,1.3442811798088692,2.0,1.0,2.0,0.8636363636363636,2.0,1.0,2.0,0.8636363636363636,3.0,12.0,2.0,0.9772727272727273,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2021,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,0.0,ZERO,True,0,0,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2021,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,9.0,POSITIVE,True,0,1,-0.0,1.0,5.759586531581287,12.0,1.0,12.0,12.0,1.0,1.0,12.0,12.0,1.0,1.0,12.0,12.0,1.0,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2021,MAIN_TEMPORAL_STRUCTURE,PRODUCCION,PRODUCTION_SHARE,44.0,POSITIVE,True,0,4,0.42543958909419183,0.9337342512025367,0.18026520420946174,1.3442811798088692,2.0,1.0,2.0,0.8636363636363636,2.0,1.0,2.0,0.8636363636363636,3.0,12.0,2.0,0.9772727272727273,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2022,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,0.0,ZERO,True,0,0,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2022,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,9.0,POSITIVE,True,0,1,-0.0,1.0,1.0471975511965976,3.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2022,MAIN_TEMPORAL_STRUCTURE,PRODUCCION,PRODUCTION_SHARE,44.0,POSITIVE,True,0,4,0.42543958909419183,0.9337342512025367,0.18026520420946174,1.3442811798088692,2.0,1.0,2.0,0.8636363636363636,2.0,1.0,2.0,0.8636363636363636,3.0,12.0,2.0,0.9772727272727273,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2023,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,0.0,ZERO,True,0,0,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2023,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,9.0,POSITIVE,True,0,1,-0.0,1.0,5.759586531581287,12.0,1.0,12.0,12.0,1.0,1.0,12.0,12.0,1.0,1.0,12.0,12.0,1.0,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2023,MAIN_TEMPORAL_STRUCTURE,PRODUCCION,PRODUCTION_SHARE,44.0,POSITIVE,True,0,4,0.42543958909419183,0.9337342512025367,0.18026520420946174,1.3442811798088692,2.0,1.0,2.0,0.8636363636363636,2.0,1.0,2.0,0.8636363636363636,3.0,12.0,2.0,0.9772727272727273,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2024,CONTEXTUAL_ONLY_NOT_FOR_SELECTION,SIEMBRA,SOWN_SHARE,0.0,ZERO,True,0,0,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2024,CONTEXTUAL_ONLY_NOT_FOR_SELECTION,COSECHA,HARVEST_SHARE,,ALL_MISSING,True,12,0,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,13010210000,MANGO,2024,CONTEXTUAL_ONLY_NOT_FOR_SELECTION,PRODUCCION,PRODUCTION_SHARE,48.0,POSITIVE,True,0,4,0.4844408364642578,0.9120689488365487,0.2499753056578669,1.4774176665562835,2.0,1.0,2.0,0.7916666666666667,2.0,1.0,2.0,0.7916666666666667,4.0,12.0,3.0,1.0,True,NOT_SELECTED_STAGE_A
200201,14010020000,ARROZ,2015,AUG_DEC_ANTECEDENT_SUPPORT_ONLY,SIEMBRA,SOWN_SHARE,30.0,PARTIAL_MISSING,False,0,1,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,14010020000,ARROZ,2015,AUG_DEC_ANTECEDENT_SUPPORT_ONLY,COSECHA,HARVEST_SHARE,30.0,PARTIAL_MISSING,False,0,1,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,14010020000,ARROZ,2016,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,67.0,POSITIVE,True,0,2,0.27349461291629945,0.30353986341547773,5.523911808194644,11.549894433734407,1.0,1.0,1.0,0.582089552238806,6.0,8.0,1.0,1.0,6.0,8.0,1.0,1.0,True,NOT_SELECTED_STAGE_A
200201,14010020000,ARROZ,2016,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,67.0,POSITIVE,True,0,3,0.43393394645956584,0.2034694093164515,3.5568758924113197,7.793132562899896,2.0,6.0,7.0,0.582089552238806,7.0,6.0,12.0,1.0,7.0,6.0,12.0,1.0,True,NOT_SELECTED_STAGE_A
200201,14010020000,ARROZ,2017,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,38.0,PARTIAL_MISSING,False,0,2,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,14010020000,ARROZ,2017,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,35.0,PARTIAL_MISSING,False,0,2,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,14010020000,ARROZ,2018,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,33.0,POSITIVE,True,0,2,0.2787581471125169,0.26046892152978296,5.086802336287434,10.715076836218563,1.0,1.0,1.0,0.5151515151515151,6.0,8.0,1.0,1.0,6.0,8.0,1.0,1.0,True,NOT_SELECTED_STAGE_A
200201,14010020000,ARROZ,2018,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,27.0,POSITIVE,True,0,3,0.357039972843977,0.25207100507401564,2.765458725035755,6.281637112072612,1.0,6.0,6.0,0.5555555555555556,7.0,6.0,12.0,1.0,7.0,6.0,12.0,1.0,True,NOT_SELECTED_STAGE_A
200201,14010020000,ARROZ,2019,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,38.0,POSITIVE,True,0,3,0.4196359105336422,0.22356520205387875,5.724946044326609,11.933841542667674,2.0,1.0,2.0,0.5789473684210527,6.0,8.0,1.0,0.8157894736842105,7.0,8.0,2.0,1.0,True,NOT_SELECTED_STAGE_A
200201,14010020000,ARROZ,2019,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,31.0,POSITIVE,True,0,3,0.3168065486661496,0.43501953887810246,3.25305300567916,7.212873591925429,1.0,7.0,7.0,0.7096774193548387,6.0,7.0,12.0,0.8064516129032259,7.0,7.0,1.0,1.0,True,NOT_SELECTED_STAGE_A
200201,14010020000,ARROZ,2020,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,26.0,POSITIVE,True,0,2,0.2789429456511298,0.9659258262890684,0.2617993877991494,1.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,True,NOT_SELECTED_STAGE_A
200201,14010020000,ARROZ,2020,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,39.0,POSITIVE,True,0,4,0.5314908320274369,0.3225902238646435,6.083141720793805,0.6179448927144691,2.0,12.0,1.0,0.6666666666666666,7.0,12.0,6.0,0.8717948717948718,8.0,6.0,1.0,1.0,True,NOT_SELECTED_STAGE_A
200201,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,29.0,POSITIVE,True,0,2,0.27678577907576174,0.27743823862134515,5.342632422869864,11.203676310673217,1.0,1.0,1.0,0.5517241379310345,6.0,8.0,1.0,1.0,6.0,8.0,1.0,1.0,True,NOT_SELECTED_STAGE_A
200201,14010020000,ARROZ,2021,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,29.0,POSITIVE,True,0,3,0.43068533529707476,0.15312040795024726,3.7396047824355136,8.142119036016446,2.0,6.0,7.0,0.5517241379310345,7.0,6.0,12.0,1.0,7.0,6.0,12.0,1.0,True,NOT_SELECTED_STAGE_A
200201,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,8.0,POSITIVE,True,0,1,-0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,True,NOT_SELECTED_STAGE_A
200201,14010020000,ARROZ,2022,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,5.0,POSITIVE,True,0,1,-0.0,0.9999999999999999,2.0943951023931953,5.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,1.0,5.0,5.0,1.0,True,NOT_SELECTED_STAGE_A
200201,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,9.0,POSITIVE,True,0,2,0.2561521449303204,0.4131045583091585,5.86790206835806,0.20686743710010447,1.0,1.0,1.0,0.6666666666666666,6.0,8.0,1.0,1.0,6.0,8.0,1.0,1.0,True,NOT_SELECTED_STAGE_A
200201,14010020000,ARROZ,2023,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,12.0,POSITIVE,True,0,4,0.5464904909418549,0.04313650751708667,1.3089969389957474,3.5000000000000004,2.0,6.0,7.0,0.5,7.0,12.0,6.0,0.8333333333333333,8.0,6.0,1.0,1.0,True,NOT_SELECTED_STAGE_A
200201,14010020000,ARROZ,2024,CONTEXTUAL_ONLY_NOT_FOR_SELECTION,SIEMBRA,SOWN_SHARE,13.0,POSITIVE,True,0,2,0.2777511485502634,0.2692732502980527,5.253750980740797,11.033925260305491,1.0,1.0,1.0,0.5384615384615384,6.0,8.0,1.0,1.0,6.0,8.0,1.0,1.0,True,NOT_SELECTED_STAGE_A
200201,14010020000,ARROZ,2024,CONTEXTUAL_ONLY_NOT_FOR_SELECTION,COSECHA,HARVEST_SHARE,13.0,POSITIVE,True,0,3,0.3666204280914481,0.0769230769230771,3.141592653589796,7.000000000000005,2.0,6.0,7.0,0.5384615384615385,7.0,6.0,12.0,1.0,7.0,6.0,12.0,1.0,True,NOT_SELECTED_STAGE_A
200201,14010070000,MAIZ AMARILLO DURO,2016,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,580.0,PARTIAL_MISSING,False,0,3,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,14010070000,MAIZ AMARILLO DURO,2016,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,580.0,PARTIAL_MISSING,False,0,3,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,14010070000,MAIZ AMARILLO DURO,2017,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,689.0,PARTIAL_MISSING,False,0,2,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,14010070000,MAIZ AMARILLO DURO,2017,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,653.0,PARTIAL_MISSING,False,0,2,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,14010070000,MAIZ AMARILLO DURO,2018,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,750.0,POSITIVE,True,0,3,0.3027951832362789,0.9287324684688162,0.3175642598324657,1.6065030604198713,1.0,2.0,2.0,0.6,2.0,1.0,2.0,0.98,2.0,1.0,2.0,0.98,True,NOT_SELECTED_STAGE_A
200201,14010070000,MAIZ AMARILLO DURO,2018,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,750.0,POSITIVE,True,0,4,0.39603572192510605,0.49362956008546877,3.5235625828353014,7.7295088282226105,1.0,7.0,7.0,0.592,6.0,7.0,12.0,0.98,6.0,7.0,12.0,0.98,True,NOT_SELECTED_STAGE_A
200201,14010070000,MAIZ AMARILLO DURO,2019,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,623.0,PARTIAL_MISSING,False,0,2,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,14010070000,MAIZ AMARILLO DURO,2019,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,623.0,PARTIAL_MISSING,False,0,3,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,14010070000,MAIZ AMARILLO DURO,2020,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,595.0,POSITIVE,True,0,3,0.26213636463745527,0.9551774413562444,0.36902427116866626,1.7047844425285268,1.0,2.0,2.0,0.6974789915966386,2.0,1.0,2.0,0.9915966386554622,2.0,1.0,2.0,0.9915966386554622,True,NOT_SELECTED_STAGE_A
200201,14010070000,MAIZ AMARILLO DURO,2020,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,595.0,POSITIVE,True,0,4,0.2908771427189602,0.9534722986208402,3.314312018315834,7.329869687966096,1.0,7.0,7.0,0.6554621848739496,2.0,7.0,8.0,0.9831932773109244,2.0,7.0,8.0,0.9831932773109244,True,NOT_SELECTED_STAGE_A
200201,14010070000,MAIZ AMARILLO DURO,2021,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,809.0,PARTIAL_MISSING,False,0,3,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,14010070000,MAIZ AMARILLO DURO,2021,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,619.0,PARTIAL_MISSING,False,0,2,,,,,,,,,,,,,,,,,True,NOT_SELECTED_STAGE_A
200201,14010070000,MAIZ AMARILLO DURO,2022,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,786.0,POSITIVE,True,0,6,0.28200717733270897,0.9304966047303548,0.4116984708679171,1.786286160424044,1.0,2.0,2.0,0.7493638676844784,2.0,1.0,2.0,0.9681933842239185,2.0,1.0,2.0,0.9681933842239185,True,NOT_SELECTED_STAGE_A
200201,14010070000,MAIZ AMARILLO DURO,2022,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,755.0,POSITIVE,True,0,4,0.3487461158644543,0.9465594621353995,3.4919772189048897,7.669185226636033,1.0,8.0,8.0,0.5629139072847682,2.0,7.0,8.0,0.9470198675496688,2.0,7.0,8.0,0.9470198675496688,True,NOT_SELECTED_STAGE_A
200201,14010070000,MAIZ AMARILLO DURO,2023,MAIN_TEMPORAL_STRUCTURE,SIEMBRA,SOWN_SHARE,841.0,POSITIVE,True,0,5,0.05887712446793853,0.958787593398255,0.5223586042036323,1.997631447107092,1.0,2.0,2.0,0.9750297265160524,1.0,2.0,2.0,0.9750297265160524,1.0,2.0,2.0,0.9750297265160524,True,NOT_SELECTED_STAGE_A
200201,14010070000,MAIZ AMARILLO DURO,2023,MAIN_TEMPORAL_STRUCTURE,COSECHA,HARVEST_SHARE,837.0,POSITIVE,True,0,5,0.30728272328687795,0.9338697522863786,3.3292595679622856,7.358417404926227,1.0,7.0,7.0,0.6439665471923537,2.0,7.0,8.0,0.97610513739546,2.0,7.0,8.0,0.97610513739546,True,NOT_SELECTED_STAGE_A
200201,14010070000,MAIZ AMARILLO DURO,2024,CONTEXTUAL_ONLY_NOT_FOR_SELECTION,SIEMBRA,SOWN_SHARE,1010.0,POSITIVE,True,0,7,0.3360455434794259,0.9203884980717716,0.3084073405699468,1.589014632850392,1.0,2.0,2.0,0.5772277227722772,2.0,1.0,2.0,0.9702970297029703,2.0,1.0,2.0,0.9702970297029703,True,NOT_SELECTED_STAGE_A
