ALTERNATIVE_ID,SOURCE_CAMPAIGN,UBIGEO,DISTRICT_NAME,CROP_CODE,CROP_STD,CAMPAIGN_MONTH_ORDER,CALENDAR_YEAR,CALENDAR_MONTH,YEAR_MONTH,SIEMBRA_HA,CAMPAIGN_TOTAL_HA,WITHIN_CAMPAIGN_SHARE,OBSERVED_ZERO_FLAG,SOURCE_MISSING_FLAG,EMPIRICALLY_REALIZED,REFERENCE_CONFIGURATION_ROLE
C0B5-A2020-2021,2020/2021,200803,BERNAL,14010020000,ARROZ,5,2020,12,202012,0,1000,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200803,BERNAL,14010020000,ARROZ,6,2021,1,202101,5,1000,0.005,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200803,BERNAL,14010020000,ARROZ,7,2021,2,202102,405,1000,0.405,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200803,BERNAL,14010020000,ARROZ,8,2021,3,202103,398,1000,0.398,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200803,BERNAL,14010020000,ARROZ,9,2021,4,202104,0,1000,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200803,BERNAL,14010020000,ARROZ,10,2021,5,202105,0,1000,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200803,BERNAL,14010020000,ARROZ,11,2021,6,202106,0,1000,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200803,BERNAL,14010020000,ARROZ,12,2021,7,202107,0,1000,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200803,BERNAL,14010070000,MAIZ AMARILLO DURO,1,2020,8,202008,33,300,0.11,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200803,BERNAL,14010070000,MAIZ AMARILLO DURO,2,2020,9,202009,142,300,0.4733333333333333333333333333,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200803,BERNAL,14010070000,MAIZ AMARILLO DURO,3,2020,10,202010,21,300,0.07,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200803,BERNAL,14010070000,MAIZ AMARILLO DURO,4,2020,11,202011,0,300,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200803,BERNAL,14010070000,MAIZ AMARILLO DURO,5,2020,12,202012,0,300,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200803,BERNAL,14010070000,MAIZ AMARILLO DURO,6,2021,1,202101,0,300,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200803,BERNAL,14010070000,MAIZ AMARILLO DURO,7,2021,2,202102,6,300,0.02,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200803,BERNAL,14010070000,MAIZ AMARILLO DURO,8,2021,3,202103,36,300,0.12,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200803,BERNAL,14010070000,MAIZ AMARILLO DURO,9,2021,4,202104,62,300,0.2066666666666666666666666667,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200803,BERNAL,14010070000,MAIZ AMARILLO DURO,10,2021,5,202105,0,300,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200803,BERNAL,14010070000,MAIZ AMARILLO DURO,11,2021,6,202106,0,300,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200803,BERNAL,14010070000,MAIZ AMARILLO DURO,12,2021,7,202107,0,300,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200804,CRISTO NOS VALGA,14010020000,ARROZ,1,2020,8,202008,144,991,0.1453077699293642785065590313,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200804,CRISTO NOS VALGA,14010020000,ARROZ,2,2020,9,202009,40,991,0.04036326942482341069626639758,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200804,CRISTO NOS VALGA,14010020000,ARROZ,3,2020,10,202010,0,991,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200804,CRISTO NOS VALGA,14010020000,ARROZ,4,2020,11,202011,0,991,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200804,CRISTO NOS VALGA,14010020000,ARROZ,5,2020,12,202012,0,991,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200804,CRISTO NOS VALGA,14010020000,ARROZ,6,2021,1,202101,4,991,0.004036326942482341069626639758,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200804,CRISTO NOS VALGA,14010020000,ARROZ,7,2021,2,202102,405,991,0.4086781029263370332996972755,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200804,CRISTO NOS VALGA,14010020000,ARROZ,8,2021,3,202103,398,991,0.4016145307769929364278506559,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200804,CRISTO NOS VALGA,14010020000,ARROZ,9,2021,4,202104,0,991,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200804,CRISTO NOS VALGA,14010020000,ARROZ,10,2021,5,202105,0,991,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200804,CRISTO NOS VALGA,14010020000,ARROZ,11,2021,6,202106,0,991,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200804,CRISTO NOS VALGA,14010020000,ARROZ,12,2021,7,202107,0,991,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200804,CRISTO NOS VALGA,14010070000,MAIZ AMARILLO DURO,1,2020,8,202008,32,320,0.1,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200804,CRISTO NOS VALGA,14010070000,MAIZ AMARILLO DURO,2,2020,9,202009,143,320,0.446875,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200804,CRISTO NOS VALGA,14010070000,MAIZ AMARILLO DURO,3,2020,10,202010,21,320,0.065625,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200804,CRISTO NOS VALGA,14010070000,MAIZ AMARILLO DURO,4,2020,11,202011,0,320,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200804,CRISTO NOS VALGA,14010070000,MAIZ AMARILLO DURO,5,2020,12,202012,0,320,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200804,CRISTO NOS VALGA,14010070000,MAIZ AMARILLO DURO,6,2021,1,202101,0,320,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200804,CRISTO NOS VALGA,14010070000,MAIZ AMARILLO DURO,7,2021,2,202102,6,320,0.01875,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200804,CRISTO NOS VALGA,14010070000,MAIZ AMARILLO DURO,8,2021,3,202103,57,320,0.178125,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200804,CRISTO NOS VALGA,14010070000,MAIZ AMARILLO DURO,9,2021,4,202104,61,320,0.190625,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200804,CRISTO NOS VALGA,14010070000,MAIZ AMARILLO DURO,10,2021,5,202105,0,320,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200804,CRISTO NOS VALGA,14010070000,MAIZ AMARILLO DURO,11,2021,6,202106,0,320,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200804,CRISTO NOS VALGA,14010070000,MAIZ AMARILLO DURO,12,2021,7,202107,0,320,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200805,VICE,14010020000,ARROZ,1,2020,8,202008,173,1105,0.1565610859728506787330316742,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200805,VICE,14010020000,ARROZ,2,2020,9,202009,0,1105,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200805,VICE,14010020000,ARROZ,3,2020,10,202010,0,1105,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200805,VICE,14010020000,ARROZ,4,2020,11,202011,0,1105,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200805,VICE,14010020000,ARROZ,5,2020,12,202012,0,1105,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200805,VICE,14010020000,ARROZ,6,2021,1,202101,0,1105,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200805,VICE,14010020000,ARROZ,7,2021,2,202102,624,1105,0.5647058823529411764705882353,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200805,VICE,14010020000,ARROZ,8,2021,3,202103,220,1105,0.1990950226244343891402714932,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200805,VICE,14010020000,ARROZ,9,2021,4,202104,88,1105,0.07963800904977375565610859729,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200805,VICE,14010020000,ARROZ,10,2021,5,202105,0,1105,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200805,VICE,14010020000,ARROZ,11,2021,6,202106,0,1105,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200805,VICE,14010020000,ARROZ,12,2021,7,202107,0,1105,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200805,VICE,14010070000,MAIZ AMARILLO DURO,1,2020,8,202008,20,148,0.1351351351351351351351351351,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200805,VICE,14010070000,MAIZ AMARILLO DURO,2,2020,9,202009,90,148,0.6081081081081081081081081081,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200805,VICE,14010070000,MAIZ AMARILLO DURO,3,2020,10,202010,0,148,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200805,VICE,14010070000,MAIZ AMARILLO DURO,4,2020,11,202011,0,148,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200805,VICE,14010070000,MAIZ AMARILLO DURO,5,2020,12,202012,0,148,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200805,VICE,14010070000,MAIZ AMARILLO DURO,6,2021,1,202101,0,148,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200805,VICE,14010070000,MAIZ AMARILLO DURO,7,2021,2,202102,2,148,0.01351351351351351351351351351,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200805,VICE,14010070000,MAIZ AMARILLO DURO,8,2021,3,202103,23,148,0.1554054054054054054054054054,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200805,VICE,14010070000,MAIZ AMARILLO DURO,9,2021,4,202104,13,148,0.08783783783783783783783783784,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200805,VICE,14010070000,MAIZ AMARILLO DURO,10,2021,5,202105,0,148,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200805,VICE,14010070000,MAIZ AMARILLO DURO,11,2021,6,202106,0,148,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200805,VICE,14010070000,MAIZ AMARILLO DURO,12,2021,7,202107,0,148,0.0000000000000000000000000001,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200806,RINCONADA LLICUAR,14010020000,ARROZ,1,2020,8,202008,93,980,0.09489795918367346938775510204,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200806,RINCONADA LLICUAR,14010020000,ARROZ,2,2020,9,202009,5,980,0.005102040816326530612244897959,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200806,RINCONADA LLICUAR,14010020000,ARROZ,3,2020,10,202010,9,980,0.009183673469387755102040816327,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200806,RINCONADA LLICUAR,14010020000,ARROZ,4,2020,11,202011,0,980,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200806,RINCONADA LLICUAR,14010020000,ARROZ,5,2020,12,202012,0,980,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200806,RINCONADA LLICUAR,14010020000,ARROZ,6,2021,1,202101,3,980,0.003061224489795918367346938776,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200806,RINCONADA LLICUAR,14010020000,ARROZ,7,2021,2,202102,414,980,0.422448979591836734693877551,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200806,RINCONADA LLICUAR,14010020000,ARROZ,8,2021,3,202103,433,980,0.4418367346938775510204081633,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200806,RINCONADA LLICUAR,14010020000,ARROZ,9,2021,4,202104,23,980,0.02346938775510204081632653061,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200806,RINCONADA LLICUAR,14010020000,ARROZ,10,2021,5,202105,0,980,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200806,RINCONADA LLICUAR,14010020000,ARROZ,11,2021,6,202106,0,980,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200806,RINCONADA LLICUAR,14010020000,ARROZ,12,2021,7,202107,0,980,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200806,RINCONADA LLICUAR,14010070000,MAIZ AMARILLO DURO,1,2020,8,202008,47,220,0.2136363636363636363636363636,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200806,RINCONADA LLICUAR,14010070000,MAIZ AMARILLO DURO,2,2020,9,202009,128,220,0.5818181818181818181818181818,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200806,RINCONADA LLICUAR,14010070000,MAIZ AMARILLO DURO,3,2020,10,202010,14,220,0.06363636363636363636363636364,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200806,RINCONADA LLICUAR,14010070000,MAIZ AMARILLO DURO,4,2020,11,202011,0,220,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200806,RINCONADA LLICUAR,14010070000,MAIZ AMARILLO DURO,5,2020,12,202012,0,220,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200806,RINCONADA LLICUAR,14010070000,MAIZ AMARILLO DURO,6,2021,1,202101,0,220,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200806,RINCONADA LLICUAR,14010070000,MAIZ AMARILLO DURO,7,2021,2,202102,2,220,0.009090909090909090909090909091,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200806,RINCONADA LLICUAR,14010070000,MAIZ AMARILLO DURO,8,2021,3,202103,19,220,0.08636363636363636363636363636,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200806,RINCONADA LLICUAR,14010070000,MAIZ AMARILLO DURO,9,2021,4,202104,10,220,0.04545454545454545454545454545,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200806,RINCONADA LLICUAR,14010070000,MAIZ AMARILLO DURO,10,2021,5,202105,0,220,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200806,RINCONADA LLICUAR,14010070000,MAIZ AMARILLO DURO,11,2021,6,202106,0,220,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2020-2021,2020/2021,200806,RINCONADA LLICUAR,14010070000,MAIZ AMARILLO DURO,12,2021,7,202107,0,220,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2023-2024,2023/2024,200101,PIURA,14010020000,ARROZ,1,2023,8,202308,10,248,0.04032258064516129032258064516,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2023-2024,2023/2024,200101,PIURA,14010020000,ARROZ,2,2023,9,202309,0,248,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2023-2024,2023/2024,200101,PIURA,14010020000,ARROZ,3,2023,10,202310,0,248,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2023-2024,2023/2024,200101,PIURA,14010020000,ARROZ,4,2023,11,202311,0,248,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2023-2024,2023/2024,200101,PIURA,14010020000,ARROZ,5,2023,12,202312,0,248,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2023-2024,2023/2024,200101,PIURA,14010020000,ARROZ,6,2024,1,202401,125,248,0.5040322580645161290322580645,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2023-2024,2023/2024,200101,PIURA,14010020000,ARROZ,7,2024,2,202402,18,248,0.07258064516129032258064516129,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2023-2024,2023/2024,200101,PIURA,14010020000,ARROZ,8,2024,3,202403,1,248,0.004032258064516129032258064516,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2023-2024,2023/2024,200101,PIURA,14010020000,ARROZ,9,2024,4,202404,0,248,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2023-2024,2023/2024,200101,PIURA,14010020000,ARROZ,10,2024,5,202405,0,248,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2023-2024,2023/2024,200101,PIURA,14010020000,ARROZ,11,2024,6,202406,15,248,0.06048387096774193548387096774,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2023-2024,2023/2024,200101,PIURA,14010020000,ARROZ,12,2024,7,202407,79,248,0.3185483870967741935483870968,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2023-2024,2023/2024,200101,PIURA,14010070000,MAIZ AMARILLO DURO,1,2023,8,202308,6,35,0.1714285714285714285714285714,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2023-2024,2023/2024,200101,PIURA,14010070000,MAIZ AMARILLO DURO,2,2023,9,202309,0,35,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2023-2024,2023/2024,200101,PIURA,14010070000,MAIZ AMARILLO DURO,3,2023,10,202310,0,35,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2023-2024,2023/2024,200101,PIURA,14010070000,MAIZ AMARILLO DURO,4,2023,11,202311,0,35,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2023-2024,2023/2024,200101,PIURA,14010070000,MAIZ AMARILLO DURO,5,2023,12,202312,0,35,0,TRUE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2023-2024,2023/2024,200101,PIURA,14010070000,MAIZ AMARILLO DURO,6,2024,1,202401,7,35,0.2,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2023-2024,2023/2024,200101,PIURA,14010070000,MAIZ AMARILLO DURO,7,2024,2,202402,7,35,0.2,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2023-2024,2023/2024,200101,PIURA,14010070000,MAIZ AMARILLO DURO,8,2024,3,202403,5,35,0.1428571428571428571428571429,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2023-2024,2023/2024,200101,PIURA,14010070000,MAIZ AMARILLO DURO,9,2024,4,202404,7,35,0.2,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
C0B5-A2023-2024,2023/2024,200101,PIURA,14010070000,MAIZ AMARILLO DURO,10,2024,5,202405,1,35,0.02857142857142857142857142857,FALSE,FALSE,TRUE,EMPIRICALLY_REALIZED_TRANSIENT_REFERENCE_CONFIGURATION
