UBIGEO,COD_CULTIVO,CROP_STD,CAMPAIGN_ID,OUTCOME_VALID_FLAG,EXCLUSION_REASON,EXPOSURE_VALID,EXPOSURE_FAILURE_REASON,IDENTIFIED_OBSERVED_WEIGHT_FRACTION,INTERSECTION_STATUS
200308,14010070000,MAIZ AMARILLO DURO,2021/2022,TRUE,<NA>,TRUE,NONE,0.59183673469387754,OUTCOME_VALID_EXPOSURE_VALID
200308,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200401,14010020000,ARROZ,2016/2017,TRUE,<NA>,TRUE,NONE,0.64411764705882357,OUTCOME_VALID_EXPOSURE_VALID
200401,14010020000,ARROZ,2017/2018,TRUE,<NA>,TRUE,NONE,0.7834821428571429,OUTCOME_VALID_EXPOSURE_VALID
200401,14010020000,ARROZ,2018/2019,TRUE,<NA>,TRUE,NONE,0.47674418604651164,OUTCOME_VALID_EXPOSURE_VALID
200401,14010020000,ARROZ,2019/2020,TRUE,<NA>,TRUE,NONE,0.11818181818181818,OUTCOME_VALID_EXPOSURE_VALID
200401,14010020000,ARROZ,2020/2021,TRUE,<NA>,TRUE,NONE,0.18962075848303392,OUTCOME_VALID_EXPOSURE_VALID
200401,14010020000,ARROZ,2021/2022,TRUE,<NA>,TRUE,NONE,0.17985611510791366,OUTCOME_VALID_EXPOSURE_VALID
200401,14010020000,ARROZ,2022/2023,TRUE,<NA>,TRUE,NONE,0.125,OUTCOME_VALID_EXPOSURE_VALID
200401,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,TRUE,NONE,0.0071971211515393842,OUTCOME_VALID_EXPOSURE_VALID
200401,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,TRUE,NONE,0.29247910863509752,OUTCOME_VALID_EXPOSURE_VALID
200401,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,TRUE,NONE,0.0031746031746031746,OUTCOME_VALID_EXPOSURE_VALID
200401,14010070000,MAIZ AMARILLO DURO,2019/2020,TRUE,<NA>,TRUE,NONE,0.0089285714285714281,OUTCOME_VALID_EXPOSURE_VALID
200401,14010070000,MAIZ AMARILLO DURO,2020/2021,TRUE,<NA>,TRUE,NONE,0.018181818181818181,OUTCOME_VALID_EXPOSURE_VALID
200401,14010070000,MAIZ AMARILLO DURO,2021/2022,TRUE,<NA>,TRUE,NONE,0.023529411764705882,OUTCOME_VALID_EXPOSURE_VALID
200401,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,TRUE,NONE,0.012770137524557957,OUTCOME_VALID_EXPOSURE_VALID
200402,14010020000,ARROZ,2016/2017,TRUE,<NA>,TRUE,NONE,0.5714285714285714,OUTCOME_VALID_EXPOSURE_VALID
200402,14010020000,ARROZ,2017/2018,TRUE,<NA>,TRUE,NONE,0.59999999999999998,OUTCOME_VALID_EXPOSURE_VALID
200402,14010020000,ARROZ,2018/2019,TRUE,<NA>,TRUE,NONE,0.7142857142857143,OUTCOME_VALID_EXPOSURE_VALID
200402,14010020000,ARROZ,2019/2020,TRUE,<NA>,TRUE,NONE,0.43080939947780678,OUTCOME_VALID_EXPOSURE_VALID
200402,14010020000,ARROZ,2020/2021,TRUE,<NA>,TRUE,NONE,0.60851926977687631,OUTCOME_VALID_EXPOSURE_VALID
200402,14010020000,ARROZ,2021/2022,TRUE,<NA>,TRUE,NONE,0.92307692307692313,OUTCOME_VALID_EXPOSURE_VALID
200402,14010020000,ARROZ,2022/2023,TRUE,<NA>,TRUE,NONE,0.72727272727272729,OUTCOME_VALID_EXPOSURE_VALID
200402,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200402,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,TRUE,NONE,0.090909090909090912,OUTCOME_VALID_EXPOSURE_VALID
200402,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,TRUE,NONE,0.083333333333333329,OUTCOME_VALID_EXPOSURE_VALID
200402,14010070000,MAIZ AMARILLO DURO,2019/2020,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200402,14010070000,MAIZ AMARILLO DURO,2020/2021,TRUE,<NA>,TRUE,NONE,0.10344827586206896,OUTCOME_VALID_EXPOSURE_VALID
200402,14010070000,MAIZ AMARILLO DURO,2021/2022,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_INVALID_EXPOSURE_INVALID
200402,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200403,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,TRUE,NONE,0.44444444444444442,OUTCOME_VALID_EXPOSURE_VALID
200403,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200403,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,TRUE,NONE,0.26610644257703081,OUTCOME_VALID_EXPOSURE_VALID
200403,14010070000,MAIZ AMARILLO DURO,2019/2020,FALSE,ZERO_DENOMINATOR,TRUE,NONE,1,OUTCOME_INVALID_EXPOSURE_VALID
200403,14010070000,MAIZ AMARILLO DURO,2020/2021,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200403,14010070000,MAIZ AMARILLO DURO,2021/2022,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200403,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200404,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,TRUE,NONE,0.06513872135102533,OUTCOME_VALID_EXPOSURE_VALID
200404,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,TRUE,NONE,0.061224489795918366,OUTCOME_VALID_EXPOSURE_VALID
200404,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200404,14010070000,MAIZ AMARILLO DURO,2019/2020,TRUE,<NA>,TRUE,NONE,0.039603960396039604,OUTCOME_VALID_EXPOSURE_VALID
200404,14010070000,MAIZ AMARILLO DURO,2020/2021,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200404,14010070000,MAIZ AMARILLO DURO,2021/2022,TRUE,<NA>,TRUE,NONE,0.083798882681564241,OUTCOME_VALID_EXPOSURE_VALID
200404,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,TRUE,NONE,0.047619047619047616,OUTCOME_VALID_EXPOSURE_VALID
200405,14010020000,ARROZ,2016/2017,TRUE,<NA>,TRUE,NONE,0.40000000000000002,OUTCOME_VALID_EXPOSURE_VALID
200405,14010020000,ARROZ,2017/2018,TRUE,<NA>,TRUE,NONE,0.42938659058487877,OUTCOME_VALID_EXPOSURE_VALID
200405,14010020000,ARROZ,2018/2019,TRUE,<NA>,TRUE,NONE,0.6071428571428571,OUTCOME_VALID_EXPOSURE_VALID
200405,14010020000,ARROZ,2019/2020,TRUE,<NA>,TRUE,NONE,0.69565217391304346,OUTCOME_VALID_EXPOSURE_VALID
200405,14010020000,ARROZ,2020/2021,TRUE,<NA>,TRUE,NONE,0.76000000000000001,OUTCOME_VALID_EXPOSURE_VALID
200405,14010020000,ARROZ,2021/2022,TRUE,<NA>,TRUE,NONE,0.90291262135922334,OUTCOME_VALID_EXPOSURE_VALID
200405,14010020000,ARROZ,2022/2023,TRUE,<NA>,TRUE,NONE,0.75,OUTCOME_VALID_EXPOSURE_VALID
200405,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,TRUE,NONE,0.019607843137254902,OUTCOME_VALID_EXPOSURE_VALID
200405,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200405,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,TRUE,NONE,0.014778325123152709,OUTCOME_VALID_EXPOSURE_VALID
200405,14010070000,MAIZ AMARILLO DURO,2019/2020,TRUE,<NA>,TRUE,NONE,0.012658227848101266,OUTCOME_VALID_EXPOSURE_VALID
200405,14010070000,MAIZ AMARILLO DURO,2020/2021,TRUE,<NA>,TRUE,NONE,0.020833333333333332,OUTCOME_VALID_EXPOSURE_VALID
200405,14010070000,MAIZ AMARILLO DURO,2021/2022,TRUE,<NA>,TRUE,NONE,0.058823529411764705,OUTCOME_VALID_EXPOSURE_VALID
200405,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,TRUE,NONE,0.064516129032258063,OUTCOME_VALID_EXPOSURE_VALID
200406,14010020000,ARROZ,2016/2017,TRUE,<NA>,TRUE,NONE,0.33333333333333331,OUTCOME_VALID_EXPOSURE_VALID
200406,14010020000,ARROZ,2017/2018,TRUE,<NA>,TRUE,NONE,0.81818181818181823,OUTCOME_VALID_EXPOSURE_VALID
200406,14010020000,ARROZ,2018/2019,TRUE,<NA>,TRUE,NONE,0.8571428571428571,OUTCOME_VALID_EXPOSURE_VALID
200406,14010020000,ARROZ,2019/2020,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200406,14010020000,ARROZ,2020/2021,TRUE,<NA>,TRUE,NONE,0.66666666666666663,OUTCOME_VALID_EXPOSURE_VALID
200406,14010020000,ARROZ,2021/2022,TRUE,<NA>,TRUE,NONE,0.8666666666666667,OUTCOME_VALID_EXPOSURE_VALID
200406,14010020000,ARROZ,2022/2023,TRUE,<NA>,TRUE,NONE,0.35294117647058826,OUTCOME_VALID_EXPOSURE_VALID
200406,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,TRUE,NONE,0.65957446808510634,OUTCOME_VALID_EXPOSURE_VALID
200406,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,TRUE,NONE,0.21052631578947367,OUTCOME_VALID_EXPOSURE_VALID
200406,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200406,14010070000,MAIZ AMARILLO DURO,2019/2020,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200406,14010070000,MAIZ AMARILLO DURO,2020/2021,TRUE,<NA>,TRUE,NONE,0.053333333333333337,OUTCOME_VALID_EXPOSURE_VALID
200406,14010070000,MAIZ AMARILLO DURO,2021/2022,TRUE,<NA>,TRUE,NONE,0.17857142857142858,OUTCOME_VALID_EXPOSURE_VALID
200406,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,TRUE,NONE,0.024691358024691357,OUTCOME_VALID_EXPOSURE_VALID
200407,14010020000,ARROZ,2016/2017,TRUE,<NA>,TRUE,NONE,0.88235294117647056,OUTCOME_VALID_EXPOSURE_VALID
200407,14010020000,ARROZ,2017/2018,TRUE,<NA>,TRUE,NONE,0.90476190476190477,OUTCOME_VALID_EXPOSURE_VALID
200407,14010020000,ARROZ,2018/2019,TRUE,<NA>,TRUE,NONE,0.33333333333333331,OUTCOME_VALID_EXPOSURE_VALID
200407,14010020000,ARROZ,2019/2020,TRUE,<NA>,TRUE,NONE,0.54545454545454541,OUTCOME_VALID_EXPOSURE_VALID
200407,14010020000,ARROZ,2020/2021,TRUE,<NA>,TRUE,NONE,0.94444444444444442,OUTCOME_VALID_EXPOSURE_VALID
200407,14010020000,ARROZ,2021/2022,TRUE,<NA>,TRUE,NONE,0.94285714285714284,OUTCOME_VALID_EXPOSURE_VALID
200407,14010020000,ARROZ,2022/2023,TRUE,<NA>,TRUE,NONE,0.76923076923076927,OUTCOME_VALID_EXPOSURE_VALID
200407,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200407,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,TRUE,NONE,0.017241379310344827,OUTCOME_VALID_EXPOSURE_VALID
200407,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200407,14010070000,MAIZ AMARILLO DURO,2019/2020,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200407,14010070000,MAIZ AMARILLO DURO,2020/2021,TRUE,<NA>,TRUE,NONE,0.21052631578947367,OUTCOME_VALID_EXPOSURE_VALID
200407,14010070000,MAIZ AMARILLO DURO,2021/2022,TRUE,<NA>,TRUE,NONE,0.24390243902439024,OUTCOME_VALID_EXPOSURE_VALID
200407,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,TRUE,NONE,0.014925373134328358,OUTCOME_VALID_EXPOSURE_VALID
200408,14010020000,ARROZ,2016/2017,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200408,14010020000,ARROZ,2017/2018,TRUE,<NA>,TRUE,NONE,0.88888888888888884,OUTCOME_VALID_EXPOSURE_VALID
200408,14010020000,ARROZ,2018/2019,TRUE,<NA>,TRUE,NONE,0.90000000000000002,OUTCOME_VALID_EXPOSURE_VALID
200408,14010020000,ARROZ,2019/2020,TRUE,<NA>,TRUE,NONE,0.71111111111111114,OUTCOME_VALID_EXPOSURE_VALID
200408,14010020000,ARROZ,2020/2021,TRUE,<NA>,TRUE,NONE,0.77586206896551724,OUTCOME_VALID_EXPOSURE_VALID
200408,14010020000,ARROZ,2021/2022,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200408,14010020000,ARROZ,2022/2023,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200408,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,TRUE,NONE,0.27659574468085107,OUTCOME_VALID_EXPOSURE_VALID
200408,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,TRUE,NONE,0.23529411764705882,OUTCOME_VALID_EXPOSURE_VALID
200408,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,TRUE,NONE,0.4204322200392927,OUTCOME_VALID_EXPOSURE_VALID
200408,14010070000,MAIZ AMARILLO DURO,2019/2020,TRUE,<NA>,TRUE,NONE,0.41919191919191917,OUTCOME_VALID_EXPOSURE_VALID
200408,14010070000,MAIZ AMARILLO DURO,2020/2021,TRUE,<NA>,TRUE,NONE,0.40540540540540543,OUTCOME_VALID_EXPOSURE_VALID
200408,14010070000,MAIZ AMARILLO DURO,2021/2022,TRUE,<NA>,TRUE,NONE,0.19444444444444445,OUTCOME_VALID_EXPOSURE_VALID
200408,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,TRUE,NONE,0.13043478260869565,OUTCOME_VALID_EXPOSURE_VALID
200409,14010020000,ARROZ,2016/2017,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200409,14010020000,ARROZ,2017/2018,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200409,14010020000,ARROZ,2018/2019,TRUE,<NA>,TRUE,NONE,0.34090909090909088,OUTCOME_VALID_EXPOSURE_VALID
200409,14010020000,ARROZ,2019/2020,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200409,14010020000,ARROZ,2020/2021,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_INVALID_EXPOSURE_INVALID
200409,14010020000,ARROZ,2021/2022,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200409,14010020000,ARROZ,2022/2023,TRUE,<NA>,TRUE,NONE,0.33333333333333331,OUTCOME_VALID_EXPOSURE_VALID
200409,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,TRUE,NONE,0.73885350318471332,OUTCOME_VALID_EXPOSURE_VALID
200409,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200409,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200409,14010070000,MAIZ AMARILLO DURO,2019/2020,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200409,14010070000,MAIZ AMARILLO DURO,2020/2021,TRUE,<NA>,TRUE,NONE,0.29906542056074764,OUTCOME_VALID_EXPOSURE_VALID
200409,14010070000,MAIZ AMARILLO DURO,2021/2022,TRUE,<NA>,TRUE,NONE,0.3902439024390244,OUTCOME_VALID_EXPOSURE_VALID
200409,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_VALID_EXPOSURE_INVALID
200410,14010020000,ARROZ,2016/2017,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200410,14010020000,ARROZ,2017/2018,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200410,14010020000,ARROZ,2018/2019,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200410,14010020000,ARROZ,2019/2020,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200410,14010020000,ARROZ,2020/2021,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200410,14010020000,ARROZ,2021/2022,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200410,14010020000,ARROZ,2022/2023,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200410,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,TRUE,NONE,0.41666666666666669,OUTCOME_VALID_EXPOSURE_VALID
200410,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,TRUE,NONE,0.38461538461538464,OUTCOME_VALID_EXPOSURE_VALID
200410,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,TRUE,NONE,0.5,OUTCOME_VALID_EXPOSURE_VALID
200410,14010070000,MAIZ AMARILLO DURO,2019/2020,TRUE,<NA>,TRUE,NONE,0.33333333333333331,OUTCOME_VALID_EXPOSURE_VALID
200410,14010070000,MAIZ AMARILLO DURO,2020/2021,TRUE,<NA>,TRUE,NONE,0.75,OUTCOME_VALID_EXPOSURE_VALID
200410,14010070000,MAIZ AMARILLO DURO,2021/2022,TRUE,<NA>,TRUE,NONE,0.69999999999999996,OUTCOME_VALID_EXPOSURE_VALID
200410,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,TRUE,NONE,0.33333333333333331,OUTCOME_VALID_EXPOSURE_VALID
200502,14010020000,ARROZ,2016/2017,TRUE,<NA>,TRUE,NONE,0.64583333333333337,OUTCOME_VALID_EXPOSURE_VALID
200502,14010020000,ARROZ,2017/2018,TRUE,<NA>,TRUE,NONE,0.69999999999999996,OUTCOME_VALID_EXPOSURE_VALID
200502,14010020000,ARROZ,2018/2019,TRUE,<NA>,TRUE,NONE,0.72727272727272729,OUTCOME_VALID_EXPOSURE_VALID
200502,14010020000,ARROZ,2019/2020,TRUE,<NA>,TRUE,NONE,0.5,OUTCOME_VALID_EXPOSURE_VALID
200502,14010020000,ARROZ,2020/2021,TRUE,<NA>,TRUE,NONE,0.53846153846153844,OUTCOME_VALID_EXPOSURE_VALID
200502,14010020000,ARROZ,2021/2022,TRUE,<NA>,TRUE,NONE,0.61538461538461542,OUTCOME_VALID_EXPOSURE_VALID
200502,14010020000,ARROZ,2022/2023,TRUE,<NA>,TRUE,NONE,0.58333333333333337,OUTCOME_VALID_EXPOSURE_VALID
200502,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200502,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200502,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,TRUE,NONE,1,OUTCOME_VALID_EXPOSURE_VALID
200502,14010070000,MAIZ AMARILLO DURO,2019/2020,TRUE,<NA>,TRUE,NONE,0.5,OUTCOME_VALID_EXPOSURE_VALID
200502,14010070000,MAIZ AMARILLO DURO,2020/2021,TRUE,<NA>,TRUE,NONE,0.421875,OUTCOME_VALID_EXPOSURE_VALID
200502,14010070000,MAIZ AMARILLO DURO,2021/2022,TRUE,<NA>,TRUE,NONE,0.59340659340659341,OUTCOME_VALID_EXPOSURE_VALID
200502,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,TRUE,NONE,0.63636363636363635,OUTCOME_VALID_EXPOSURE_VALID
200503,14010020000,ARROZ,2016/2017,FALSE,ZERO_DENOMINATOR,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,,OUTCOME_INVALID_EXPOSURE_INVALID
200503,14010020000,ARROZ,2017/2018,FALSE,ZERO_DENOMINATOR,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,,OUTCOME_INVALID_EXPOSURE_INVALID
200503,14010020000,ARROZ,2018/2019,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,,OUTCOME_INVALID_EXPOSURE_INVALID
200503,14010020000,ARROZ,2019/2020,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,,OUTCOME_INVALID_EXPOSURE_INVALID
200503,14010020000,ARROZ,2020/2021,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,,OUTCOME_INVALID_EXPOSURE_INVALID
200503,14010020000,ARROZ,2021/2022,FALSE,ZERO_DENOMINATOR,TRUE,NONE,1,OUTCOME_INVALID_EXPOSURE_VALID
200503,14010020000,ARROZ,2022/2023,TRUE,<NA>,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,,OUTCOME_VALID_EXPOSURE_INVALID
200503,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,TRUE,NONE,0.90000000000000002,OUTCOME_VALID_EXPOSURE_VALID
200503,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,TRUE,NONE,0.6428571428571429,OUTCOME_VALID_EXPOSURE_VALID
200503,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,TRUE,NONE,0.25,OUTCOME_VALID_EXPOSURE_VALID
200503,14010070000,MAIZ AMARILLO DURO,2019/2020,TRUE,<NA>,TRUE,NONE,0.52380952380952384,OUTCOME_VALID_EXPOSURE_VALID
200503,14010070000,MAIZ AMARILLO DURO,2020/2021,TRUE,<NA>,TRUE,NONE,0.5,OUTCOME_VALID_EXPOSURE_VALID
200503,14010070000,MAIZ AMARILLO DURO,2021/2022,TRUE,<NA>,TRUE,NONE,0.69696969696969702,OUTCOME_VALID_EXPOSURE_VALID
200503,14010070000,MAIZ AMARILLO DURO,2022/2023,TRUE,<NA>,TRUE,NONE,0.7142857142857143,OUTCOME_VALID_EXPOSURE_VALID
200504,14010020000,ARROZ,2016/2017,TRUE,<NA>,TRUE,NONE,0.25,OUTCOME_VALID_EXPOSURE_VALID
200504,14010020000,ARROZ,2017/2018,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,0,OUTCOME_INVALID_EXPOSURE_INVALID
200504,14010020000,ARROZ,2018/2019,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,,OUTCOME_INVALID_EXPOSURE_INVALID
200504,14010020000,ARROZ,2019/2020,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,,OUTCOME_INVALID_EXPOSURE_INVALID
200504,14010020000,ARROZ,2020/2021,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,,OUTCOME_INVALID_EXPOSURE_INVALID
200504,14010020000,ARROZ,2021/2022,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,,OUTCOME_INVALID_EXPOSURE_INVALID
200504,14010020000,ARROZ,2022/2023,FALSE,INCOMPLETE_CAMPAIGN_NO_SOURCE_ROWS,FALSE,NO_POSITIVE_UNAMBIGUOUS_ASSIGNED_SIEMBRA,,OUTCOME_INVALID_EXPOSURE_INVALID
200504,14010070000,MAIZ AMARILLO DURO,2016/2017,TRUE,<NA>,TRUE,NONE,0.46808510638297873,OUTCOME_VALID_EXPOSURE_VALID
200504,14010070000,MAIZ AMARILLO DURO,2017/2018,TRUE,<NA>,TRUE,NONE,0.47199999999999998,OUTCOME_VALID_EXPOSURE_VALID
200504,14010070000,MAIZ AMARILLO DURO,2018/2019,TRUE,<NA>,TRUE,NONE,0.21415270018621974,OUTCOME_VALID_EXPOSURE_VALID
200504,14010070000,MAIZ AMARILLO DURO,2019/2020,TRUE,<NA>,TRUE,NONE,0.25974025974025972,OUTCOME_VALID_EXPOSURE_VALID
