UBIGEO,COD_CULTIVO,CROP_STD,OUTCOME_YEAR,DIAGNOSTIC_LAG_MONTHS,HARVEST_DENOMINATOR,HARVEST_SUPPORT_STATUS,UNSUPPORTED_HARVEST_SHARE,POTENTIAL_LEFT_TRUNCATION,UNSUPPORTED_PREDECESSOR_MONTHS,DECISION_STATUS,IMPUTATION_USED
200603,14010020000,ARROZ,2016,12,9489.0,POSITIVE,0.6902729476235641,True,201501;201502;201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200605,14010020000,ARROZ,2016,1,6705.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200605,14010020000,ARROZ,2016,2,6705.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200605,14010020000,ARROZ,2016,3,6705.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200605,14010020000,ARROZ,2016,4,6705.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200605,14010020000,ARROZ,2016,5,6705.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200605,14010020000,ARROZ,2016,6,6705.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200605,14010020000,ARROZ,2016,7,6705.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200605,14010020000,ARROZ,2016,8,6705.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200605,14010020000,ARROZ,2016,9,6705.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200605,14010020000,ARROZ,2016,10,6705.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200605,14010020000,ARROZ,2016,11,6705.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200605,14010020000,ARROZ,2016,12,6705.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200607,14010020000,ARROZ,2016,1,2661.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200607,14010020000,ARROZ,2016,2,2661.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200607,14010020000,ARROZ,2016,3,2661.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200607,14010020000,ARROZ,2016,4,2661.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200607,14010020000,ARROZ,2016,5,2661.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200607,14010020000,ARROZ,2016,6,2661.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200607,14010020000,ARROZ,2016,7,2661.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200607,14010020000,ARROZ,2016,8,2661.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200607,14010020000,ARROZ,2016,9,2661.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200607,14010020000,ARROZ,2016,10,2661.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200607,14010020000,ARROZ,2016,11,2661.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200607,14010020000,ARROZ,2016,12,2661.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200608,14010020000,ARROZ,2016,1,260.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200608,14010020000,ARROZ,2016,2,260.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200608,14010020000,ARROZ,2016,3,260.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200608,14010020000,ARROZ,2016,4,260.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200608,14010020000,ARROZ,2016,5,260.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200608,14010020000,ARROZ,2016,6,260.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200608,14010020000,ARROZ,2016,7,260.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200608,14010020000,ARROZ,2016,8,260.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200608,14010020000,ARROZ,2016,9,260.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200608,14010020000,ARROZ,2016,10,260.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200608,14010020000,ARROZ,2016,11,260.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200608,14010020000,ARROZ,2016,12,260.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200801,14010020000,ARROZ,2016,1,1145.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200801,14010020000,ARROZ,2016,2,1145.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200801,14010020000,ARROZ,2016,3,1145.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200801,14010020000,ARROZ,2016,4,1145.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200801,14010020000,ARROZ,2016,5,1145.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200801,14010020000,ARROZ,2016,6,1145.0,POSITIVE,0.13624454148471615,True,201507,PENDING_EVIDENCE_FREEZE,False
200801,14010020000,ARROZ,2016,7,1145.0,POSITIVE,0.13624454148471615,True,201506;201507,PENDING_EVIDENCE_FREEZE,False
200801,14010020000,ARROZ,2016,8,1145.0,POSITIVE,0.13624454148471615,True,201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200801,14010020000,ARROZ,2016,9,1145.0,POSITIVE,0.13624454148471615,True,201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200801,14010020000,ARROZ,2016,10,1145.0,POSITIVE,0.13624454148471615,True,201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200801,14010020000,ARROZ,2016,11,1145.0,POSITIVE,0.7650655021834061,True,201502;201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200801,14010020000,ARROZ,2016,12,1145.0,POSITIVE,1.0,True,201501;201502;201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200802,14010020000,ARROZ,2016,1,1192.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200802,14010020000,ARROZ,2016,2,1192.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200802,14010020000,ARROZ,2016,3,1192.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200802,14010020000,ARROZ,2016,4,1192.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200802,14010020000,ARROZ,2016,5,1192.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200802,14010020000,ARROZ,2016,6,1192.0,POSITIVE,0.1476510067114094,True,201507,PENDING_EVIDENCE_FREEZE,False
200802,14010020000,ARROZ,2016,7,1192.0,POSITIVE,0.1476510067114094,True,201506;201507,PENDING_EVIDENCE_FREEZE,False
200802,14010020000,ARROZ,2016,8,1192.0,POSITIVE,0.1476510067114094,True,201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200802,14010020000,ARROZ,2016,9,1192.0,POSITIVE,0.1476510067114094,True,201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200802,14010020000,ARROZ,2016,10,1192.0,POSITIVE,0.1476510067114094,True,201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200802,14010020000,ARROZ,2016,11,1192.0,POSITIVE,0.8187919463087249,True,201502;201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200802,14010020000,ARROZ,2016,12,1192.0,POSITIVE,0.9790268456375839,True,201501;201502;201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200803,14010020000,ARROZ,2016,1,1616.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200803,14010020000,ARROZ,2016,2,1616.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200803,14010020000,ARROZ,2016,3,1616.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200803,14010020000,ARROZ,2016,4,1616.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200803,14010020000,ARROZ,2016,5,1616.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200803,14010020000,ARROZ,2016,6,1616.0,POSITIVE,0.17017326732673269,True,201507,PENDING_EVIDENCE_FREEZE,False
200803,14010020000,ARROZ,2016,7,1616.0,POSITIVE,0.17017326732673269,True,201506;201507,PENDING_EVIDENCE_FREEZE,False
200803,14010020000,ARROZ,2016,8,1616.0,POSITIVE,0.17017326732673269,True,201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200803,14010020000,ARROZ,2016,9,1616.0,POSITIVE,0.17017326732673269,True,201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200803,14010020000,ARROZ,2016,10,1616.0,POSITIVE,0.17017326732673269,True,201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200803,14010020000,ARROZ,2016,11,1616.0,POSITIVE,0.9096534653465347,True,201502;201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200803,14010020000,ARROZ,2016,12,1616.0,POSITIVE,0.962871287128713,True,201501;201502;201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200804,14010020000,ARROZ,2016,1,715.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200804,14010020000,ARROZ,2016,2,715.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200804,14010020000,ARROZ,2016,3,715.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200804,14010020000,ARROZ,2016,4,715.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200804,14010020000,ARROZ,2016,5,715.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200804,14010020000,ARROZ,2016,6,715.0,POSITIVE,0.13286713286713286,True,201507,PENDING_EVIDENCE_FREEZE,False
200804,14010020000,ARROZ,2016,7,715.0,POSITIVE,0.13286713286713286,True,201506;201507,PENDING_EVIDENCE_FREEZE,False
200804,14010020000,ARROZ,2016,8,715.0,POSITIVE,0.13286713286713286,True,201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200804,14010020000,ARROZ,2016,9,715.0,POSITIVE,0.13286713286713286,True,201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200804,14010020000,ARROZ,2016,10,715.0,POSITIVE,0.13286713286713286,True,201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200804,14010020000,ARROZ,2016,11,715.0,POSITIVE,0.4125874125874126,True,201502;201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200804,14010020000,ARROZ,2016,12,715.0,POSITIVE,1.0,True,201501;201502;201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200805,14010020000,ARROZ,2016,1,1212.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200805,14010020000,ARROZ,2016,2,1212.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200805,14010020000,ARROZ,2016,3,1212.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200805,14010020000,ARROZ,2016,4,1212.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200805,14010020000,ARROZ,2016,5,1212.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200805,14010020000,ARROZ,2016,6,1212.0,POSITIVE,0.1551155115511551,True,201507,PENDING_EVIDENCE_FREEZE,False
200805,14010020000,ARROZ,2016,7,1212.0,POSITIVE,0.1551155115511551,True,201506;201507,PENDING_EVIDENCE_FREEZE,False
200805,14010020000,ARROZ,2016,8,1212.0,POSITIVE,0.1551155115511551,True,201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200805,14010020000,ARROZ,2016,9,1212.0,POSITIVE,0.1551155115511551,True,201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200805,14010020000,ARROZ,2016,10,1212.0,POSITIVE,0.1551155115511551,True,201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200805,14010020000,ARROZ,2016,11,1212.0,POSITIVE,0.7739273927392739,True,201502;201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200805,14010020000,ARROZ,2016,12,1212.0,POSITIVE,0.9892739273927392,True,201501;201502;201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200806,14010020000,ARROZ,2016,1,1210.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200806,14010020000,ARROZ,2016,2,1210.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200806,14010020000,ARROZ,2016,3,1210.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200806,14010020000,ARROZ,2016,4,1210.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200806,14010020000,ARROZ,2016,5,1210.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200806,14010020000,ARROZ,2016,6,1210.0,POSITIVE,0.1487603305785124,True,201507,PENDING_EVIDENCE_FREEZE,False
200806,14010020000,ARROZ,2016,7,1210.0,POSITIVE,0.1487603305785124,True,201506;201507,PENDING_EVIDENCE_FREEZE,False
200806,14010020000,ARROZ,2016,8,1210.0,POSITIVE,0.1487603305785124,True,201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200806,14010020000,ARROZ,2016,9,1210.0,POSITIVE,0.1487603305785124,True,201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200806,14010020000,ARROZ,2016,10,1210.0,POSITIVE,0.1487603305785124,True,201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200806,14010020000,ARROZ,2016,11,1210.0,POSITIVE,0.8512396694214877,True,201502;201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200806,14010020000,ARROZ,2016,12,1210.0,POSITIVE,0.9826446280991736,True,201501;201502;201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200101,14010070000,MAIZ AMARILLO DURO,2016,1,23.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200101,14010070000,MAIZ AMARILLO DURO,2016,2,23.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200101,14010070000,MAIZ AMARILLO DURO,2016,3,23.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200101,14010070000,MAIZ AMARILLO DURO,2016,4,23.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200101,14010070000,MAIZ AMARILLO DURO,2016,5,23.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200101,14010070000,MAIZ AMARILLO DURO,2016,6,23.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200101,14010070000,MAIZ AMARILLO DURO,2016,7,23.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200101,14010070000,MAIZ AMARILLO DURO,2016,8,23.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200101,14010070000,MAIZ AMARILLO DURO,2016,9,23.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200101,14010070000,MAIZ AMARILLO DURO,2016,10,23.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200101,14010070000,MAIZ AMARILLO DURO,2016,11,23.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200101,14010070000,MAIZ AMARILLO DURO,2016,12,23.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200104,14010070000,MAIZ AMARILLO DURO,2016,1,20.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200104,14010070000,MAIZ AMARILLO DURO,2016,2,20.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200104,14010070000,MAIZ AMARILLO DURO,2016,3,20.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200104,14010070000,MAIZ AMARILLO DURO,2016,4,20.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200104,14010070000,MAIZ AMARILLO DURO,2016,5,20.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200104,14010070000,MAIZ AMARILLO DURO,2016,6,20.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200104,14010070000,MAIZ AMARILLO DURO,2016,7,20.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200104,14010070000,MAIZ AMARILLO DURO,2016,8,20.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200104,14010070000,MAIZ AMARILLO DURO,2016,9,20.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200104,14010070000,MAIZ AMARILLO DURO,2016,10,20.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200104,14010070000,MAIZ AMARILLO DURO,2016,11,20.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200104,14010070000,MAIZ AMARILLO DURO,2016,12,20.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200105,14010070000,MAIZ AMARILLO DURO,2016,1,1282.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200105,14010070000,MAIZ AMARILLO DURO,2016,2,1282.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200105,14010070000,MAIZ AMARILLO DURO,2016,3,1282.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200105,14010070000,MAIZ AMARILLO DURO,2016,4,1282.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200105,14010070000,MAIZ AMARILLO DURO,2016,5,1282.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200105,14010070000,MAIZ AMARILLO DURO,2016,6,1282.0,POSITIVE,0.02262090483619345,True,201507,PENDING_EVIDENCE_FREEZE,False
200105,14010070000,MAIZ AMARILLO DURO,2016,7,1282.0,POSITIVE,0.02262090483619345,True,201506;201507,PENDING_EVIDENCE_FREEZE,False
200105,14010070000,MAIZ AMARILLO DURO,2016,8,1282.0,POSITIVE,0.02262090483619345,True,201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200105,14010070000,MAIZ AMARILLO DURO,2016,9,1282.0,POSITIVE,0.02262090483619345,True,201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200105,14010070000,MAIZ AMARILLO DURO,2016,10,1282.0,POSITIVE,0.06162246489859595,True,201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200105,14010070000,MAIZ AMARILLO DURO,2016,11,1282.0,POSITIVE,0.13650546021840876,True,201502;201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200105,14010070000,MAIZ AMARILLO DURO,2016,12,1282.0,POSITIVE,0.2620904836193448,True,201501;201502;201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200107,14010070000,MAIZ AMARILLO DURO,2016,1,483.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200107,14010070000,MAIZ AMARILLO DURO,2016,2,483.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200107,14010070000,MAIZ AMARILLO DURO,2016,3,483.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200107,14010070000,MAIZ AMARILLO DURO,2016,4,483.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200107,14010070000,MAIZ AMARILLO DURO,2016,5,483.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200107,14010070000,MAIZ AMARILLO DURO,2016,6,483.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200107,14010070000,MAIZ AMARILLO DURO,2016,7,483.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200107,14010070000,MAIZ AMARILLO DURO,2016,8,483.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200107,14010070000,MAIZ AMARILLO DURO,2016,9,483.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200107,14010070000,MAIZ AMARILLO DURO,2016,10,483.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200107,14010070000,MAIZ AMARILLO DURO,2016,11,483.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200107,14010070000,MAIZ AMARILLO DURO,2016,12,483.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200108,14010070000,MAIZ AMARILLO DURO,2016,1,643.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200108,14010070000,MAIZ AMARILLO DURO,2016,2,643.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200108,14010070000,MAIZ AMARILLO DURO,2016,3,643.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200108,14010070000,MAIZ AMARILLO DURO,2016,4,643.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200108,14010070000,MAIZ AMARILLO DURO,2016,5,643.0,POSITIVE,0.0,False,,PENDING_EVIDENCE_FREEZE,False
200108,14010070000,MAIZ AMARILLO DURO,2016,6,643.0,POSITIVE,0.17729393468118196,True,201507,PENDING_EVIDENCE_FREEZE,False
200108,14010070000,MAIZ AMARILLO DURO,2016,7,643.0,POSITIVE,0.17729393468118196,True,201506;201507,PENDING_EVIDENCE_FREEZE,False
200108,14010070000,MAIZ AMARILLO DURO,2016,8,643.0,POSITIVE,0.17729393468118196,True,201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200108,14010070000,MAIZ AMARILLO DURO,2016,9,643.0,POSITIVE,0.17729393468118196,True,201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200108,14010070000,MAIZ AMARILLO DURO,2016,10,643.0,POSITIVE,0.17729393468118196,True,201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200108,14010070000,MAIZ AMARILLO DURO,2016,11,643.0,POSITIVE,0.28149300155520995,True,201502;201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200108,14010070000,MAIZ AMARILLO DURO,2016,12,643.0,POSITIVE,0.28149300155520995,True,201501;201502;201503;201504;201505;201506;201507,PENDING_EVIDENCE_FREEZE,False
200110,14010070000,MAIZ AMARILLO DURO,2016,1,696.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200110,14010070000,MAIZ AMARILLO DURO,2016,2,696.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200110,14010070000,MAIZ AMARILLO DURO,2016,3,696.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200110,14010070000,MAIZ AMARILLO DURO,2016,4,696.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200110,14010070000,MAIZ AMARILLO DURO,2016,5,696.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200110,14010070000,MAIZ AMARILLO DURO,2016,6,696.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200110,14010070000,MAIZ AMARILLO DURO,2016,7,696.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200110,14010070000,MAIZ AMARILLO DURO,2016,8,696.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200110,14010070000,MAIZ AMARILLO DURO,2016,9,696.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200110,14010070000,MAIZ AMARILLO DURO,2016,10,696.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200110,14010070000,MAIZ AMARILLO DURO,2016,11,696.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200110,14010070000,MAIZ AMARILLO DURO,2016,12,696.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200111,14010070000,MAIZ AMARILLO DURO,2016,1,860.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200111,14010070000,MAIZ AMARILLO DURO,2016,2,860.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200111,14010070000,MAIZ AMARILLO DURO,2016,3,860.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200111,14010070000,MAIZ AMARILLO DURO,2016,4,860.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200111,14010070000,MAIZ AMARILLO DURO,2016,5,860.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200111,14010070000,MAIZ AMARILLO DURO,2016,6,860.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200111,14010070000,MAIZ AMARILLO DURO,2016,7,860.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200111,14010070000,MAIZ AMARILLO DURO,2016,8,860.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200111,14010070000,MAIZ AMARILLO DURO,2016,9,860.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200111,14010070000,MAIZ AMARILLO DURO,2016,10,860.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200111,14010070000,MAIZ AMARILLO DURO,2016,11,860.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200111,14010070000,MAIZ AMARILLO DURO,2016,12,860.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200114,14010070000,MAIZ AMARILLO DURO,2016,1,650.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200114,14010070000,MAIZ AMARILLO DURO,2016,2,650.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200114,14010070000,MAIZ AMARILLO DURO,2016,3,650.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200114,14010070000,MAIZ AMARILLO DURO,2016,4,650.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200114,14010070000,MAIZ AMARILLO DURO,2016,5,650.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200114,14010070000,MAIZ AMARILLO DURO,2016,6,650.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200114,14010070000,MAIZ AMARILLO DURO,2016,7,650.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200114,14010070000,MAIZ AMARILLO DURO,2016,8,650.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
200114,14010070000,MAIZ AMARILLO DURO,2016,9,650.0,PARTIAL_MISSING,,False,,PENDING_EVIDENCE_FREEZE,False
