UBIGEO,COD_CULTIVO,CROP_STD,OUTCOME_YEAR,DIAGNOSTIC_LAG_MONTHS,HARVEST_DENOMINATOR,HARVEST_SUPPORT_STATUS,HARVEST_MISSING_MONTHS,HARVEST_POSITIVE_MONTHS,SOWING_DENOMINATOR,SOWING_SUPPORT_STATUS,SOWING_MISSING_MONTHS,SOWING_POSITIVE_MONTHS,PREDECESSOR_MONTHS_OBSERVED,PREDECESSOR_MONTHS_REQUIRED,PREDECESSOR_SUPPORT_COMPLETE,OVERLAP_COEFFICIENT,JENSEN_SHANNON_DIVERGENCE,DIAGNOSTIC_ONLY,SELECTION_STATUS,PREDECESSOR_MONTH_MIN,PREDECESSOR_MONTH_MAX
200111,14010070000,MAIZ AMARILLO DURO,2016,9,860.0,PARTIAL_MISSING,2,6,280.0,PARTIAL_MISSING,6,2,6,12,False,,,True,NOT_SELECTED_STAGE_A,201504,201603
200111,14010070000,MAIZ AMARILLO DURO,2016,10,860.0,PARTIAL_MISSING,2,6,280.0,PARTIAL_MISSING,6,2,6,12,False,,,True,NOT_SELECTED_STAGE_A,201503,201602
200111,14010070000,MAIZ AMARILLO DURO,2016,11,860.0,PARTIAL_MISSING,2,6,280.0,PARTIAL_MISSING,6,2,6,12,False,,,True,NOT_SELECTED_STAGE_A,201502,201601
200111,14010070000,MAIZ AMARILLO DURO,2016,12,860.0,PARTIAL_MISSING,2,6,280.0,PARTIAL_MISSING,7,2,5,12,False,,,True,NOT_SELECTED_STAGE_A,201501,201512
200111,14010070000,MAIZ AMARILLO DURO,2017,1,870.0,POSITIVE,0,6,840.0,POSITIVE,0,5,12,12,True,0.29351395730706076,0.4113892521232146,True,NOT_SELECTED_STAGE_A,201612,201711
200111,14010070000,MAIZ AMARILLO DURO,2017,2,870.0,POSITIVE,0,6,840.0,POSITIVE,0,5,12,12,True,0.35960591133004927,0.35828498425303357,True,NOT_SELECTED_STAGE_A,201611,201710
200111,14010070000,MAIZ AMARILLO DURO,2017,3,870.0,POSITIVE,0,6,920.0,POSITIVE,0,6,12,12,True,0.9581459270364816,0.0011663766164264778,True,NOT_SELECTED_STAGE_A,201610,201709
200111,14010070000,MAIZ AMARILLO DURO,2017,4,870.0,POSITIVE,0,6,920.0,POSITIVE,0,6,12,12,True,0.4339080459770115,0.2848719226848057,True,NOT_SELECTED_STAGE_A,201609,201708
200111,14010070000,MAIZ AMARILLO DURO,2017,5,870.0,POSITIVE,0,6,890.0,POSITIVE,0,6,12,12,True,0.3767273666537518,0.34281083078122615,True,NOT_SELECTED_STAGE_A,201608,201707
200111,14010070000,MAIZ AMARILLO DURO,2017,6,870.0,POSITIVE,0,6,890.0,POSITIVE,0,6,12,12,True,0.31977269792070256,0.4297850704584789,True,NOT_SELECTED_STAGE_A,201607,201706
200111,14010070000,MAIZ AMARILLO DURO,2017,7,870.0,POSITIVE,0,6,910.0,POSITIVE,0,6,12,12,True,0.28975622079070357,0.39730845370538403,True,NOT_SELECTED_STAGE_A,201606,201705
200111,14010070000,MAIZ AMARILLO DURO,2017,8,870.0,POSITIVE,0,6,930.0,POSITIVE,0,6,12,12,True,0.19948090470893587,0.5187283540564094,True,NOT_SELECTED_STAGE_A,201605,201704
200111,14010070000,MAIZ AMARILLO DURO,2017,9,870.0,POSITIVE,0,6,910.0,POSITIVE,0,6,12,12,True,0.17582417582417584,0.5614321308114185,True,NOT_SELECTED_STAGE_A,201604,201703
200111,14010070000,MAIZ AMARILLO DURO,2017,10,870.0,POSITIVE,0,6,910.0,PARTIAL_MISSING,1,6,11,12,False,,,True,NOT_SELECTED_STAGE_A,201603,201702
200111,14010070000,MAIZ AMARILLO DURO,2017,11,870.0,POSITIVE,0,6,910.0,PARTIAL_MISSING,2,6,10,12,False,,,True,NOT_SELECTED_STAGE_A,201602,201701
200111,14010070000,MAIZ AMARILLO DURO,2017,12,870.0,POSITIVE,0,6,910.0,PARTIAL_MISSING,2,6,10,12,False,,,True,NOT_SELECTED_STAGE_A,201601,201612
200111,14010070000,MAIZ AMARILLO DURO,2018,1,640.0,PARTIAL_MISSING,1,6,1212.007,PARTIAL_MISSING,1,7,11,12,False,,,True,NOT_SELECTED_STAGE_A,201712,201811
200111,14010070000,MAIZ AMARILLO DURO,2018,2,640.0,PARTIAL_MISSING,1,6,1212.007,PARTIAL_MISSING,1,7,11,12,False,,,True,NOT_SELECTED_STAGE_A,201711,201810
200111,14010070000,MAIZ AMARILLO DURO,2018,3,640.0,PARTIAL_MISSING,1,6,1092.007,PARTIAL_MISSING,1,6,11,12,False,,,True,NOT_SELECTED_STAGE_A,201710,201809
200111,14010070000,MAIZ AMARILLO DURO,2018,4,640.0,PARTIAL_MISSING,1,6,1062.0,PARTIAL_MISSING,1,6,11,12,False,,,True,NOT_SELECTED_STAGE_A,201709,201808
200111,14010070000,MAIZ AMARILLO DURO,2018,5,640.0,PARTIAL_MISSING,1,6,1212.0,PARTIAL_MISSING,1,7,11,12,False,,,True,NOT_SELECTED_STAGE_A,201708,201807
200111,14010070000,MAIZ AMARILLO DURO,2018,6,640.0,PARTIAL_MISSING,1,6,1052.0,PARTIAL_MISSING,1,6,11,12,False,,,True,NOT_SELECTED_STAGE_A,201707,201806
200111,14010070000,MAIZ AMARILLO DURO,2018,7,640.0,PARTIAL_MISSING,1,6,1242.0,PARTIAL_MISSING,1,6,11,12,False,,,True,NOT_SELECTED_STAGE_A,201706,201805
200111,14010070000,MAIZ AMARILLO DURO,2018,8,640.0,PARTIAL_MISSING,1,6,1142.0,PARTIAL_MISSING,1,6,11,12,False,,,True,NOT_SELECTED_STAGE_A,201705,201804
200111,14010070000,MAIZ AMARILLO DURO,2018,9,640.0,PARTIAL_MISSING,1,6,1092.0,PARTIAL_MISSING,1,6,11,12,False,,,True,NOT_SELECTED_STAGE_A,201704,201803
200111,14010070000,MAIZ AMARILLO DURO,2018,10,640.0,PARTIAL_MISSING,1,6,840.0,PARTIAL_MISSING,1,5,11,12,False,,,True,NOT_SELECTED_STAGE_A,201703,201802
200111,14010070000,MAIZ AMARILLO DURO,2018,11,640.0,PARTIAL_MISSING,1,6,840.0,POSITIVE,0,5,12,12,True,,,True,NOT_SELECTED_STAGE_A,201702,201801
200111,14010070000,MAIZ AMARILLO DURO,2018,12,640.0,PARTIAL_MISSING,1,6,840.0,POSITIVE,0,5,12,12,True,,,True,NOT_SELECTED_STAGE_A,201701,201712
200111,14010070000,MAIZ AMARILLO DURO,2019,1,453.0,PARTIAL_MISSING,2,3,183.0,PARTIAL_MISSING,2,3,10,12,False,,,True,NOT_SELECTED_STAGE_A,201812,201911
200111,14010070000,MAIZ AMARILLO DURO,2019,2,453.0,PARTIAL_MISSING,2,3,183.0,PARTIAL_MISSING,2,3,10,12,False,,,True,NOT_SELECTED_STAGE_A,201811,201910
200111,14010070000,MAIZ AMARILLO DURO,2019,3,453.0,PARTIAL_MISSING,2,3,303.0,PARTIAL_MISSING,2,4,10,12,False,,,True,NOT_SELECTED_STAGE_A,201810,201909
200111,14010070000,MAIZ AMARILLO DURO,2019,4,453.0,PARTIAL_MISSING,2,3,573.0070000000001,PARTIAL_MISSING,2,4,10,12,False,,,True,NOT_SELECTED_STAGE_A,201809,201908
200111,14010070000,MAIZ AMARILLO DURO,2019,5,453.0,PARTIAL_MISSING,2,3,415.007,PARTIAL_MISSING,2,3,10,12,False,,,True,NOT_SELECTED_STAGE_A,201808,201907
200111,14010070000,MAIZ AMARILLO DURO,2019,6,453.0,PARTIAL_MISSING,2,3,560.0070000000001,PARTIAL_MISSING,2,3,10,12,False,,,True,NOT_SELECTED_STAGE_A,201807,201906
200111,14010070000,MAIZ AMARILLO DURO,2019,7,453.0,PARTIAL_MISSING,2,3,630.0070000000001,PARTIAL_MISSING,1,4,11,12,False,,,True,NOT_SELECTED_STAGE_A,201806,201905
200111,14010070000,MAIZ AMARILLO DURO,2019,8,453.0,PARTIAL_MISSING,2,3,810.0070000000001,POSITIVE,0,5,12,12,True,,,True,NOT_SELECTED_STAGE_A,201805,201904
200111,14010070000,MAIZ AMARILLO DURO,2019,9,453.0,PARTIAL_MISSING,2,3,960.0070000000001,POSITIVE,0,6,12,12,True,,,True,NOT_SELECTED_STAGE_A,201804,201903
200111,14010070000,MAIZ AMARILLO DURO,2019,10,453.0,PARTIAL_MISSING,2,3,1212.007,POSITIVE,0,7,12,12,True,,,True,NOT_SELECTED_STAGE_A,201803,201902
200111,14010070000,MAIZ AMARILLO DURO,2019,11,453.0,PARTIAL_MISSING,2,3,1212.007,PARTIAL_MISSING,1,7,11,12,False,,,True,NOT_SELECTED_STAGE_A,201802,201901
200111,14010070000,MAIZ AMARILLO DURO,2019,12,453.0,PARTIAL_MISSING,2,3,1212.007,PARTIAL_MISSING,1,7,11,12,False,,,True,NOT_SELECTED_STAGE_A,201801,201812
200111,14010070000,MAIZ AMARILLO DURO,2020,1,75.0,PARTIAL_MISSING,6,2,85.0,PARTIAL_MISSING,6,1,6,12,False,,,True,NOT_SELECTED_STAGE_A,201912,202011
200111,14010070000,MAIZ AMARILLO DURO,2020,2,75.0,PARTIAL_MISSING,6,2,85.0,PARTIAL_MISSING,6,1,6,12,False,,,True,NOT_SELECTED_STAGE_A,201911,202010
200111,14010070000,MAIZ AMARILLO DURO,2020,3,75.0,PARTIAL_MISSING,6,2,85.0,PARTIAL_MISSING,6,1,6,12,False,,,True,NOT_SELECTED_STAGE_A,201910,202009
200111,14010070000,MAIZ AMARILLO DURO,2020,4,75.0,PARTIAL_MISSING,6,2,95.0,PARTIAL_MISSING,6,2,6,12,False,,,True,NOT_SELECTED_STAGE_A,201909,202008
200111,14010070000,MAIZ AMARILLO DURO,2020,5,75.0,PARTIAL_MISSING,6,2,253.0,PARTIAL_MISSING,6,3,6,12,False,,,True,NOT_SELECTED_STAGE_A,201908,202007
200111,14010070000,MAIZ AMARILLO DURO,2020,6,75.0,PARTIAL_MISSING,6,2,183.0,PARTIAL_MISSING,6,3,6,12,False,,,True,NOT_SELECTED_STAGE_A,201907,202006
200111,14010070000,MAIZ AMARILLO DURO,2020,7,75.0,PARTIAL_MISSING,6,2,183.0,PARTIAL_MISSING,6,3,6,12,False,,,True,NOT_SELECTED_STAGE_A,201906,202005
200111,14010070000,MAIZ AMARILLO DURO,2020,8,75.0,PARTIAL_MISSING,6,2,183.0,PARTIAL_MISSING,6,3,6,12,False,,,True,NOT_SELECTED_STAGE_A,201905,202004
200111,14010070000,MAIZ AMARILLO DURO,2020,9,75.0,PARTIAL_MISSING,6,2,183.0,PARTIAL_MISSING,5,3,7,12,False,,,True,NOT_SELECTED_STAGE_A,201904,202003
200111,14010070000,MAIZ AMARILLO DURO,2020,10,75.0,PARTIAL_MISSING,6,2,183.0,PARTIAL_MISSING,4,3,8,12,False,,,True,NOT_SELECTED_STAGE_A,201903,202002
200111,14010070000,MAIZ AMARILLO DURO,2020,11,75.0,PARTIAL_MISSING,6,2,183.0,PARTIAL_MISSING,3,3,9,12,False,,,True,NOT_SELECTED_STAGE_A,201902,202001
200111,14010070000,MAIZ AMARILLO DURO,2020,12,75.0,PARTIAL_MISSING,6,2,183.0,PARTIAL_MISSING,2,3,10,12,False,,,True,NOT_SELECTED_STAGE_A,201901,201912
200111,14010070000,MAIZ AMARILLO DURO,2021,1,370.0,POSITIVE,0,2,360.0,POSITIVE,0,3,12,12,True,0.0,0.6931471805599454,True,NOT_SELECTED_STAGE_A,202012,202111
200111,14010070000,MAIZ AMARILLO DURO,2021,2,370.0,POSITIVE,0,2,360.0,POSITIVE,0,3,12,12,True,0.0,0.6931471805599454,True,NOT_SELECTED_STAGE_A,202011,202110
200111,14010070000,MAIZ AMARILLO DURO,2021,3,370.0,POSITIVE,0,2,360.0,POSITIVE,0,3,12,12,True,0.1388888888888889,0.487483837532434,True,NOT_SELECTED_STAGE_A,202010,202109
200111,14010070000,MAIZ AMARILLO DURO,2021,4,370.0,POSITIVE,0,2,310.0,POSITIVE,0,2,12,12,True,0.9843068875326939,0.00038041160371048285,True,NOT_SELECTED_STAGE_A,202009,202108
200111,14010070000,MAIZ AMARILLO DURO,2021,5,370.0,POSITIVE,0,2,30.0,POSITIVE,0,1,12,12,True,0.0,0.6931471805599453,True,NOT_SELECTED_STAGE_A,202008,202107
200111,14010070000,MAIZ AMARILLO DURO,2021,6,370.0,POSITIVE,0,2,115.0,POSITIVE,0,2,12,12,True,0.0,0.6931471805599452,True,NOT_SELECTED_STAGE_A,202007,202106
200111,14010070000,MAIZ AMARILLO DURO,2021,7,370.0,POSITIVE,0,2,115.0,PARTIAL_MISSING,1,2,11,12,False,,,True,NOT_SELECTED_STAGE_A,202006,202105
200111,14010070000,MAIZ AMARILLO DURO,2021,8,370.0,POSITIVE,0,2,115.0,PARTIAL_MISSING,2,2,10,12,False,,,True,NOT_SELECTED_STAGE_A,202005,202104
200111,14010070000,MAIZ AMARILLO DURO,2021,9,370.0,POSITIVE,0,2,115.0,PARTIAL_MISSING,3,2,9,12,False,,,True,NOT_SELECTED_STAGE_A,202004,202103
200111,14010070000,MAIZ AMARILLO DURO,2021,10,370.0,POSITIVE,0,2,115.0,PARTIAL_MISSING,4,2,8,12,False,,,True,NOT_SELECTED_STAGE_A,202003,202102
200111,14010070000,MAIZ AMARILLO DURO,2021,11,370.0,POSITIVE,0,2,85.0,PARTIAL_MISSING,5,1,7,12,False,,,True,NOT_SELECTED_STAGE_A,202002,202101
200111,14010070000,MAIZ AMARILLO DURO,2021,12,370.0,POSITIVE,0,2,85.0,PARTIAL_MISSING,6,1,6,12,False,,,True,NOT_SELECTED_STAGE_A,202001,202012
200111,14010070000,MAIZ AMARILLO DURO,2022,1,430.0,POSITIVE,0,3,430.0,POSITIVE,0,4,12,12,True,0.0,0.6931471805599453,True,NOT_SELECTED_STAGE_A,202112,202211
200111,14010070000,MAIZ AMARILLO DURO,2022,2,430.0,POSITIVE,0,3,430.0,POSITIVE,0,4,12,12,True,0.046511627906976744,0.6163525732702986,True,NOT_SELECTED_STAGE_A,202111,202210
200111,14010070000,MAIZ AMARILLO DURO,2022,3,430.0,POSITIVE,0,3,430.0,POSITIVE,0,4,12,12,True,0.16279069767441862,0.5067835287885778,True,NOT_SELECTED_STAGE_A,202110,202209
200111,14010070000,MAIZ AMARILLO DURO,2022,4,430.0,POSITIVE,0,3,410.0,POSITIVE,0,4,12,12,True,0.8542257515598412,0.04848934514795356,True,NOT_SELECTED_STAGE_A,202109,202208
200111,14010070000,MAIZ AMARILLO DURO,2022,5,430.0,POSITIVE,0,3,540.0,POSITIVE,0,4,12,12,True,0.0,0.6931471805599453,True,NOT_SELECTED_STAGE_A,202108,202207
200111,14010070000,MAIZ AMARILLO DURO,2022,6,430.0,POSITIVE,0,3,540.0,POSITIVE,0,4,12,12,True,0.046511627906976744,0.6213595203168456,True,NOT_SELECTED_STAGE_A,202107,202206
200111,14010070000,MAIZ AMARILLO DURO,2022,7,430.0,POSITIVE,0,3,540.0,POSITIVE,0,4,12,12,True,0.0,0.6931471805599453,True,NOT_SELECTED_STAGE_A,202106,202205
200111,14010070000,MAIZ AMARILLO DURO,2022,8,430.0,POSITIVE,0,3,540.0,POSITIVE,0,4,12,12,True,0.037037037037037035,0.6253503029013606,True,NOT_SELECTED_STAGE_A,202105,202204
200111,14010070000,MAIZ AMARILLO DURO,2022,9,430.0,POSITIVE,0,3,520.0,POSITIVE,0,3,12,12,True,0.09615384615384616,0.5668626325064574,True,NOT_SELECTED_STAGE_A,202104,202203
200111,14010070000,MAIZ AMARILLO DURO,2022,10,430.0,POSITIVE,0,3,520.0,POSITIVE,0,3,12,12,True,0.8072450805008944,0.057952873400887,True,NOT_SELECTED_STAGE_A,202103,202202
200111,14010070000,MAIZ AMARILLO DURO,2022,11,430.0,POSITIVE,0,3,360.0,POSITIVE,0,3,12,12,True,0.046511627906976744,0.6409300425410798,True,NOT_SELECTED_STAGE_A,202102,202201
200111,14010070000,MAIZ AMARILLO DURO,2022,12,430.0,POSITIVE,0,3,360.0,POSITIVE,0,3,12,12,True,0.046511627906976744,0.6037039241557814,True,NOT_SELECTED_STAGE_A,202101,202112
200111,14010070000,MAIZ AMARILLO DURO,2023,1,278.0,POSITIVE,0,4,289.0,POSITIVE,0,4,12,12,True,0.0,0.6931471805599453,True,NOT_SELECTED_STAGE_A,202212,202311
200111,14010070000,MAIZ AMARILLO DURO,2023,2,278.0,POSITIVE,0,4,289.0,POSITIVE,0,4,12,12,True,0.0,0.6931471805599453,True,NOT_SELECTED_STAGE_A,202211,202310
200111,14010070000,MAIZ AMARILLO DURO,2023,3,278.0,POSITIVE,0,4,289.0,POSITIVE,0,4,12,12,True,0.21223021582733814,0.4338008580610101,True,NOT_SELECTED_STAGE_A,202210,202309
200111,14010070000,MAIZ AMARILLO DURO,2023,4,278.0,POSITIVE,0,4,359.0,POSITIVE,0,5,12,12,True,0.8050139275766017,0.07342531274809329,True,NOT_SELECTED_STAGE_A,202209,202308
200111,14010070000,MAIZ AMARILLO DURO,2023,5,278.0,POSITIVE,0,4,349.0,POSITIVE,0,5,12,12,True,0.16905444126074498,0.4705196898981306,True,NOT_SELECTED_STAGE_A,202208,202307
200111,14010070000,MAIZ AMARILLO DURO,2023,6,278.0,POSITIVE,0,4,309.0,POSITIVE,0,4,12,12,True,0.0,0.6931471805599453,True,NOT_SELECTED_STAGE_A,202207,202306
200111,14010070000,MAIZ AMARILLO DURO,2023,7,278.0,POSITIVE,0,4,309.0,POSITIVE,0,4,12,12,True,0.0,0.6931471805599453,True,NOT_SELECTED_STAGE_A,202206,202305
200111,14010070000,MAIZ AMARILLO DURO,2023,8,278.0,POSITIVE,0,4,309.0,POSITIVE,0,4,12,12,True,0.0683453237410072,0.6133213212172605,True,NOT_SELECTED_STAGE_A,202205,202304
200111,14010070000,MAIZ AMARILLO DURO,2023,9,278.0,POSITIVE,0,4,329.0,POSITIVE,0,5,12,12,True,0.4244604316546763,0.3241296308388677,True,NOT_SELECTED_STAGE_A,202204,202303
200111,14010070000,MAIZ AMARILLO DURO,2023,10,278.0,POSITIVE,0,4,329.0,POSITIVE,0,5,12,12,True,0.4827469331525661,0.1940877736801762,True,NOT_SELECTED_STAGE_A,202203,202302
200111,14010070000,MAIZ AMARILLO DURO,2023,11,278.0,POSITIVE,0,4,449.0,POSITIVE,0,5,12,12,True,0.042316258351893093,0.6160040150284916,True,NOT_SELECTED_STAGE_A,202202,202301
200111,14010070000,MAIZ AMARILLO DURO,2023,12,278.0,POSITIVE,0,4,430.0,POSITIVE,0,4,12,12,True,0.0,0.6931471805599453,True,NOT_SELECTED_STAGE_A,202201,202212
200114,14010070000,MAIZ AMARILLO DURO,2016,1,650.0,PARTIAL_MISSING,2,6,678.0,PARTIAL_MISSING,2,6,10,12,False,,,True,NOT_SELECTED_STAGE_A,201512,201611
200114,14010070000,MAIZ AMARILLO DURO,2016,2,650.0,PARTIAL_MISSING,2,6,678.0,PARTIAL_MISSING,2,6,10,12,False,,,True,NOT_SELECTED_STAGE_A,201511,201610
200114,14010070000,MAIZ AMARILLO DURO,2016,3,650.0,PARTIAL_MISSING,2,6,690.0,PARTIAL_MISSING,2,6,10,12,False,,,True,NOT_SELECTED_STAGE_A,201510,201609
200114,14010070000,MAIZ AMARILLO DURO,2016,4,650.0,PARTIAL_MISSING,2,6,540.0,PARTIAL_MISSING,2,5,10,12,False,,,True,NOT_SELECTED_STAGE_A,201509,201608
200114,14010070000,MAIZ AMARILLO DURO,2016,5,650.0,PARTIAL_MISSING,2,6,520.0,PARTIAL_MISSING,2,5,10,12,False,,,True,NOT_SELECTED_STAGE_A,201508,201607
200114,14010070000,MAIZ AMARILLO DURO,2016,6,650.0,PARTIAL_MISSING,2,6,520.0,PARTIAL_MISSING,3,5,9,12,False,,,True,NOT_SELECTED_STAGE_A,201507,201606
200114,14010070000,MAIZ AMARILLO DURO,2016,7,650.0,PARTIAL_MISSING,2,6,310.0,PARTIAL_MISSING,4,4,8,12,False,,,True,NOT_SELECTED_STAGE_A,201506,201605
200114,14010070000,MAIZ AMARILLO DURO,2016,8,650.0,PARTIAL_MISSING,2,6,200.0,PARTIAL_MISSING,5,3,7,12,False,,,True,NOT_SELECTED_STAGE_A,201505,201604
200114,14010070000,MAIZ AMARILLO DURO,2016,9,650.0,PARTIAL_MISSING,2,6,150.0,PARTIAL_MISSING,6,2,6,12,False,,,True,NOT_SELECTED_STAGE_A,201504,201603
200114,14010070000,MAIZ AMARILLO DURO,2016,10,650.0,PARTIAL_MISSING,2,6,150.0,PARTIAL_MISSING,6,2,6,12,False,,,True,NOT_SELECTED_STAGE_A,201503,201602
200114,14010070000,MAIZ AMARILLO DURO,2016,11,650.0,PARTIAL_MISSING,2,6,150.0,PARTIAL_MISSING,6,2,6,12,False,,,True,NOT_SELECTED_STAGE_A,201502,201601
200114,14010070000,MAIZ AMARILLO DURO,2016,12,650.0,PARTIAL_MISSING,2,6,150.0,PARTIAL_MISSING,7,2,5,12,False,,,True,NOT_SELECTED_STAGE_A,201501,201512
200114,14010070000,MAIZ AMARILLO DURO,2017,1,458.0,POSITIVE,0,6,460.0,POSITIVE,0,5,12,12,True,0.3049174102904879,0.4179744407550745,True,NOT_SELECTED_STAGE_A,201612,201711
200114,14010070000,MAIZ AMARILLO DURO,2017,2,458.0,POSITIVE,0,6,460.0,POSITIVE,0,5,12,12,True,0.47958989937345736,0.3017115161503725,True,NOT_SELECTED_STAGE_A,201611,201710
200114,14010070000,MAIZ AMARILLO DURO,2017,3,458.0,POSITIVE,0,6,518.0,POSITIVE,0,6,12,12,True,0.9094603024734029,0.005298801592065583,True,NOT_SELECTED_STAGE_A,201610,201709
200114,14010070000,MAIZ AMARILLO DURO,2017,4,458.0,POSITIVE,0,6,588.0,POSITIVE,0,6,12,12,True,0.5007872144490985,0.256298489431779,True,NOT_SELECTED_STAGE_A,201609,201708
200114,14010070000,MAIZ AMARILLO DURO,2017,5,458.0,POSITIVE,0,6,608.0,POSITIVE,0,6,12,12,True,0.399994254194438,0.3479526546096729,True,NOT_SELECTED_STAGE_A,201608,201707
200114,14010070000,MAIZ AMARILLO DURO,2017,6,458.0,POSITIVE,0,6,608.0,POSITIVE,0,6,12,12,True,0.30625143645139047,0.4412907317779356,True,NOT_SELECTED_STAGE_A,201607,201706
200114,14010070000,MAIZ AMARILLO DURO,2017,7,458.0,POSITIVE,0,6,658.0,POSITIVE,0,6,12,12,True,0.33940351203196134,0.3743781679747007,True,NOT_SELECTED_STAGE_A,201606,201705
200114,14010070000,MAIZ AMARILLO DURO,2017,8,458.0,POSITIVE,0,6,688.0,POSITIVE,0,6,12,12,True,0.21384685691073424,0.5114966947735116,True,NOT_SELECTED_STAGE_A,201605,201704
200114,14010070000,MAIZ AMARILLO DURO,2017,9,458.0,POSITIVE,0,6,678.0,POSITIVE,0,6,12,12,True,0.1592920353982301,0.5545842688209062,True,NOT_SELECTED_STAGE_A,201604,201703
200114,14010070000,MAIZ AMARILLO DURO,2017,10,458.0,POSITIVE,0,6,678.0,PARTIAL_MISSING,1,6,11,12,False,,,True,NOT_SELECTED_STAGE_A,201603,201702
200114,14010070000,MAIZ AMARILLO DURO,2017,11,458.0,POSITIVE,0,6,678.0,PARTIAL_MISSING,2,6,10,12,False,,,True,NOT_SELECTED_STAGE_A,201602,201701
200114,14010070000,MAIZ AMARILLO DURO,2017,12,458.0,POSITIVE,0,6,678.0,PARTIAL_MISSING,2,6,10,12,False,,,True,NOT_SELECTED_STAGE_A,201601,201612
200114,14010070000,MAIZ AMARILLO DURO,2018,1,510.0,PARTIAL_MISSING,2,7,500.0,PARTIAL_MISSING,2,7,10,12,False,,,True,NOT_SELECTED_STAGE_A,201712,201811
200114,14010070000,MAIZ AMARILLO DURO,2018,2,510.0,PARTIAL_MISSING,2,7,500.0,PARTIAL_MISSING,2,7,10,12,False,,,True,NOT_SELECTED_STAGE_A,201711,201810
200114,14010070000,MAIZ AMARILLO DURO,2018,3,510.0,PARTIAL_MISSING,2,7,440.0,PARTIAL_MISSING,2,6,10,12,False,,,True,NOT_SELECTED_STAGE_A,201710,201809
200114,14010070000,MAIZ AMARILLO DURO,2018,4,510.0,PARTIAL_MISSING,2,7,430.0,PARTIAL_MISSING,2,6,10,12,False,,,True,NOT_SELECTED_STAGE_A,201709,201808
200114,14010070000,MAIZ AMARILLO DURO,2018,5,510.0,PARTIAL_MISSING,2,7,460.0,PARTIAL_MISSING,2,6,10,12,False,,,True,NOT_SELECTED_STAGE_A,201708,201807
200114,14010070000,MAIZ AMARILLO DURO,2018,6,510.0,PARTIAL_MISSING,2,7,410.0,PARTIAL_MISSING,2,5,10,12,False,,,True,NOT_SELECTED_STAGE_A,201707,201806
200114,14010070000,MAIZ AMARILLO DURO,2018,7,510.0,PARTIAL_MISSING,2,7,470.0,PARTIAL_MISSING,2,5,10,12,False,,,True,NOT_SELECTED_STAGE_A,201706,201805
200114,14010070000,MAIZ AMARILLO DURO,2018,8,510.0,PARTIAL_MISSING,2,7,450.0,PARTIAL_MISSING,2,5,10,12,False,,,True,NOT_SELECTED_STAGE_A,201705,201804
200114,14010070000,MAIZ AMARILLO DURO,2018,9,510.0,PARTIAL_MISSING,2,7,460.0,PARTIAL_MISSING,2,5,10,12,False,,,True,NOT_SELECTED_STAGE_A,201704,201803
200114,14010070000,MAIZ AMARILLO DURO,2018,10,510.0,PARTIAL_MISSING,2,7,460.0,PARTIAL_MISSING,1,5,11,12,False,,,True,NOT_SELECTED_STAGE_A,201703,201802
200114,14010070000,MAIZ AMARILLO DURO,2018,11,510.0,PARTIAL_MISSING,2,7,460.0,POSITIVE,0,5,12,12,True,,,True,NOT_SELECTED_STAGE_A,201702,201801
200114,14010070000,MAIZ AMARILLO DURO,2018,12,510.0,PARTIAL_MISSING,2,7,460.0,POSITIVE,0,5,12,12,True,,,True,NOT_SELECTED_STAGE_A,201701,201712
200114,14010070000,MAIZ AMARILLO DURO,2019,1,139.0,PARTIAL_MISSING,2,2,140.0,PARTIAL_MISSING,2,2,10,12,False,,,True,NOT_SELECTED_STAGE_A,201812,201911
200114,14010070000,MAIZ AMARILLO DURO,2019,2,139.0,PARTIAL_MISSING,2,2,140.0,PARTIAL_MISSING,2,2,10,12,False,,,True,NOT_SELECTED_STAGE_A,201811,201910
200114,14010070000,MAIZ AMARILLO DURO,2019,3,139.0,PARTIAL_MISSING,2,2,200.0,PARTIAL_MISSING,2,3,10,12,False,,,True,NOT_SELECTED_STAGE_A,201810,201909
200114,14010070000,MAIZ AMARILLO DURO,2019,4,139.0,PARTIAL_MISSING,2,2,290.0,PARTIAL_MISSING,2,4,10,12,False,,,True,NOT_SELECTED_STAGE_A,201809,201908
200114,14010070000,MAIZ AMARILLO DURO,2019,5,139.0,PARTIAL_MISSING,2,2,251.0,PARTIAL_MISSING,2,4,10,12,False,,,True,NOT_SELECTED_STAGE_A,201808,201907
200114,14010070000,MAIZ AMARILLO DURO,2019,6,139.0,PARTIAL_MISSING,2,2,301.0,PARTIAL_MISSING,2,5,10,12,False,,,True,NOT_SELECTED_STAGE_A,201807,201906
200114,14010070000,MAIZ AMARILLO DURO,2019,7,139.0,PARTIAL_MISSING,2,2,401.0,PARTIAL_MISSING,2,6,10,12,False,,,True,NOT_SELECTED_STAGE_A,201806,201905
200114,14010070000,MAIZ AMARILLO DURO,2019,8,139.0,PARTIAL_MISSING,2,2,501.0,PARTIAL_MISSING,2,7,10,12,False,,,True,NOT_SELECTED_STAGE_A,201805,201904
200114,14010070000,MAIZ AMARILLO DURO,2019,9,139.0,PARTIAL_MISSING,2,2,500.0,PARTIAL_MISSING,2,7,10,12,False,,,True,NOT_SELECTED_STAGE_A,201804,201903
